SoilReadingID,SensorID,FieldID,FarmID,RegionID,DateTimeID,MoisturePct,TemperatureC,EC_dS_m,NPKIndex,BatteryPct,CreatedDate
16517,261,268,18,5,911,23.85,26.92,2.346,92.87,43.6,2025-10-03
16518,162,78,5,1,910,18.34,36.65,0.452,28.36,47.02,2025-10-17
16519,295,74,5,1,343,22.48,14.65,1.74,46.1,94.34,2025-07-16
16520,149,174,12,3,1739,6.11,15.31,1.146,61.66,87.29,2025-09-05
16521,245,298,20,1,1085,25.4,12.6,0.9,46.01,51.64,2025-07-30
16522,88,118,8,4,407,34.25,23.16,0.986,53.91,64.7,2025-07-23
16523,101,365,25,2,165,27.06,18.13,1.674,78.58,61.16,2025-10-20
16524,24,408,28,2,1159,14.9,17.37,1.436,81.13,85.67,2025-10-09
16525,68,57,4,4,132,21.29,25.16,1.27,71.88,45.69,2025-09-29
16526,92,176,12,3,1463,18.42,20.03,0.527,26.8,67.14,2025-10-27
16527,229,438,30,2,1557,16.04,25.7,0.266,42.62,77.89,2025-10-08
16528,138,29,2,4,133,28.34,16.16,1.232,56.76,58.92,2025-09-14
16529,192,30,2,4,1155,14.35,32.47,1.073,60.28,97.06,2025-08-23
16530,144,433,30,2,2107,30.95,27.07,0.761,59.23,64.31,2025-09-28
16531,52,351,24,4,235,13.04,18.24,1.404,82.41,93.06,2025-10-28
16532,269,6,1,4,1153,25.86,17.49,0.19,70.54,82.52,2025-08-12
16533,202,383,26,3,2399,19.35,18.22,0.432,81.01,64.84,2025-10-17
16534,37,58,4,4,101,18.04,17.21,0.941,65.54,48.68,2025-08-03
16535,74,282,19,5,1698,10.29,22.11,0.695,75.92,79.04,2025-08-17
16536,31,401,28,2,1240,10.99,18.96,1.759,71.03,79.7,2025-09-22
16537,299,153,10,1,963,28.58,11.47,1.179,49.88,91.75,2025-08-25
16538,9,382,26,3,2489,24.47,19.95,0.847,100.0,45.3,2025-08-15
16539,290,378,26,3,2246,23.57,20.37,0.743,47.5,64.37,2025-10-13
16540,109,380,26,3,2752,11.99,20.41,2.039,83.14,94.07,2025-08-26
16541,207,184,12,3,1572,33.54,29.13,0.392,45.54,61.78,2025-07-07
16542,105,233,16,5,2844,22.03,32.38,1.36,65.98,85.92,2025-07-24
16543,43,156,10,1,1620,28.89,24.71,0.985,86.35,30.52,2025-09-30
16544,222,260,18,5,236,19.54,22.31,0.868,65.31,57.82,2025-07-07
16545,278,325,22,1,1203,24.79,26.92,0.317,69.62,83.22,2025-07-20
16546,280,403,28,2,886,21.08,31.49,1.192,48.54,69.11,2025-09-29
16547,79,114,8,4,1058,23.7,31.55,0.876,54.32,77.31,2025-10-19
16548,175,165,11,2,1353,16.47,13.53,1.054,22.16,51.07,2025-10-01
16549,150,99,7,1,2839,14.04,19.11,0.452,18.78,46.02,2025-07-20
16550,102,17,2,4,1680,11.75,31.08,1.294,87.11,72.1,2025-08-22
16551,40,360,25,2,2540,12.99,30.77,1.439,38.46,31.38,2025-09-22
16552,1,190,13,5,1271,20.55,26.8,0.27,55.8,93.01,2025-08-08
16553,145,83,6,1,1672,28.04,25.56,1.98,81.18,90.99,2025-07-02
16554,233,46,3,2,1093,48.67,23.25,2.059,45.5,43.9,2025-10-10
16555,51,181,12,3,751,17.08,21.96,1.497,71.36,45.6,2025-07-29
16556,192,30,2,4,2872,18.35,16.41,1.28,46.29,90.83,2025-08-17
16557,55,54,4,4,65,13.01,13.91,1.382,39.94,87.61,2025-08-14
16558,268,194,13,5,2623,21.9,20.35,0.24,56.72,87.99,2025-08-25
16559,205,4,1,4,93,31.01,22.67,0.821,61.64,41.45,2025-09-12
16560,252,221,15,4,3,25.3,15.28,0.589,68.23,81.15,2025-09-26
16561,283,223,15,4,1786,21.09,26.44,1.452,46.81,72.43,2025-09-17
16562,162,78,5,1,1647,13.84,22.74,1.206,28.98,42.3,2025-10-03
16563,54,244,17,3,1195,5.0,26.76,1.114,30.96,81.83,2025-07-25
16564,41,387,27,1,78,24.41,20.87,0.187,47.77,34.28,2025-07-31
16565,179,393,27,1,1215,26.39,17.67,0.772,69.09,44.01,2025-07-10
16566,265,391,27,1,1558,30.4,28.71,1.121,75.74,45.11,2025-07-06
16567,121,50,4,4,2148,10.76,9.62,1.14,63.56,34.59,2025-09-17
16568,70,326,22,1,2208,10.41,12.33,0.919,72.61,39.88,2025-09-04
16569,126,12,1,4,2848,20.59,16.38,0.758,72.28,44.15,2025-07-24
16570,289,345,23,4,1590,20.19,22.25,2.321,29.5,38.06,2025-08-04
16571,283,223,15,4,1653,22.29,16.87,1.148,73.78,85.62,2025-08-05
16572,246,368,26,3,2330,34.12,19.75,1.052,65.39,59.95,2025-09-09
16573,221,278,19,5,1573,29.34,34.43,0.531,61.44,98.9,2025-10-10
16574,56,8,1,4,2451,24.2,16.61,2.288,47.24,50.64,2025-07-19
16575,163,9,1,4,1540,32.6,24.48,1.036,28.87,86.68,2025-09-21
16576,182,355,25,2,1841,26.88,21.82,0.736,69.74,93.48,2025-09-08
16577,146,53,4,4,2568,21.96,23.76,1.36,70.67,62.67,2025-08-14
16578,285,341,23,4,1263,24.75,21.55,1.013,52.89,35.28,2025-07-20
16579,154,415,28,2,1636,28.64,15.58,0.396,93.77,44.17,2025-09-16
16580,280,403,28,2,1750,24.85,20.16,1.212,53.25,86.32,2025-07-15
16581,153,266,18,5,1934,19.57,27.16,0.131,37.68,76.56,2025-09-22
16582,134,103,7,1,1543,18.32,29.83,1.137,56.13,44.36,2025-08-01
16583,76,337,23,4,2516,11.89,23.85,1.96,41.66,35.84,2025-08-06
16584,98,419,29,1,1718,20.23,20.59,0.63,56.32,72.03,2025-08-18
16585,194,308,21,1,1914,24.0,25.23,0.268,34.38,72.99,2025-10-26
16586,117,300,20,1,2027,19.64,26.63,0.96,72.28,69.25,2025-07-18
16587,233,46,3,2,1583,26.71,29.54,0.513,62.84,48.25,2025-08-27
16588,34,342,23,4,1371,16.53,15.31,1.268,41.22,38.99,2025-07-04
16589,283,223,15,4,1839,40.19,23.34,0.237,56.1,37.36,2025-09-27
16590,170,402,28,2,821,27.64,26.27,1.083,75.69,88.11,2025-09-03
16591,194,308,21,1,899,22.42,24.47,0.985,46.53,59.32,2025-08-04
16592,244,369,26,3,2141,17.55,27.84,0.805,65.43,71.04,2025-09-18
16593,194,308,21,1,2813,26.7,31.34,0.189,56.34,90.52,2025-09-13
16594,124,441,30,2,295,21.49,18.73,1.163,77.81,67.75,2025-07-22
16595,135,256,17,3,1978,18.56,25.73,0.979,28.64,94.01,2025-10-13
16596,74,282,19,5,388,12.43,13.19,1.186,42.25,63.44,2025-09-22
16597,98,419,29,1,1962,14.75,26.46,0.129,71.24,97.41,2025-09-29
16598,227,394,27,1,2538,17.31,21.61,2.069,61.19,79.68,2025-08-21
16599,225,283,19,5,2170,24.88,38.01,1.276,63.43,59.42,2025-10-08
16600,222,260,18,5,1015,22.32,17.32,2.028,40.6,94.05,2025-08-15
16601,203,124,8,4,1092,29.56,21.23,1.091,53.44,91.91,2025-10-13
16602,11,105,7,1,2214,20.76,19.68,0.954,42.39,84.95,2025-08-30
16603,247,236,16,5,647,23.37,23.25,1.287,63.39,37.57,2025-08-06
16604,94,151,10,1,826,19.6,28.33,0.575,82.8,91.86,2025-07-08
16605,140,107,7,1,173,22.35,27.21,1.351,49.15,69.4,2025-10-04
16606,41,387,27,1,1461,36.18,16.36,1.068,41.07,45.15,2025-07-11
16607,59,217,15,4,700,32.54,23.83,1.372,62.81,43.64,2025-09-28
16608,269,6,1,4,1029,31.8,21.77,1.599,47.27,97.41,2025-10-21
16609,216,98,7,1,2085,17.75,30.09,0.649,91.02,58.26,2025-09-16
16610,9,382,26,3,1934,19.68,14.23,2.133,56.1,89.24,2025-08-19
16611,43,156,10,1,2728,28.32,15.33,0.126,58.91,73.63,2025-07-21
16612,201,87,6,1,1354,17.24,24.71,1.21,51.38,65.92,2025-10-07
16613,137,388,27,1,934,28.44,22.89,0.838,56.93,40.17,2025-07-04
16614,125,84,6,1,2371,36.45,17.02,1.576,35.44,91.07,2025-09-03
16615,86,367,26,3,1823,37.29,12.5,1.406,34.86,71.35,2025-07-24
16616,233,46,3,2,2334,23.64,10.99,1.267,66.05,35.0,2025-07-06
16617,248,34,3,2,2231,29.53,24.35,1.207,62.3,32.16,2025-10-04
16618,282,309,21,1,945,32.1,15.26,1.593,100.0,51.62,2025-09-09
16619,75,432,30,2,413,31.42,18.8,0.403,47.32,76.66,2025-10-09
16620,230,129,9,2,2087,29.39,24.52,1.398,64.6,53.35,2025-07-18
16621,147,135,9,2,2610,28.99,21.5,0.946,70.33,68.98,2025-08-15
16622,151,220,15,4,2828,17.19,29.2,1.246,32.76,89.22,2025-10-27
16623,208,31,3,2,1946,18.12,31.28,1.632,32.17,51.56,2025-07-15
16624,9,382,26,3,452,37.58,31.15,1.247,64.88,59.08,2025-09-19
16625,219,164,11,2,1582,31.94,17.95,1.711,22.81,64.39,2025-10-13
16626,87,140,9,2,1779,23.68,17.92,1.185,57.37,94.17,2025-07-06
16627,249,306,21,1,834,28.16,20.12,1.141,38.56,47.56,2025-09-24
16628,285,341,23,4,589,29.87,24.17,0.841,44.6,62.45,2025-10-07
16629,104,212,14,4,665,18.23,24.1,1.013,60.75,71.63,2025-09-02
16630,186,206,14,4,234,20.47,24.71,1.495,60.92,94.67,2025-07-26
16631,294,395,27,1,1421,27.73,21.53,1.546,23.25,33.8,2025-07-05
16632,25,191,13,5,2142,26.91,18.28,1.644,26.95,43.2,2025-07-31
16633,83,390,27,1,2126,31.02,24.08,0.068,65.23,57.35,2025-07-31
16634,82,197,13,5,2191,33.49,17.61,1.072,75.86,77.99,2025-08-22
16635,97,56,4,4,2457,6.03,18.67,2.054,73.8,79.63,2025-07-07
16636,155,305,20,1,1055,24.48,31.86,1.497,10.18,39.71,2025-07-17
16637,229,438,30,2,1555,25.23,13.15,1.406,60.12,31.8,2025-09-21
16638,149,174,12,3,1825,35.64,20.38,1.343,42.16,86.68,2025-09-28
16639,100,42,3,2,40,5.0,26.87,0.653,74.38,70.55,2025-10-14
16640,214,52,4,4,713,22.28,23.4,0.185,57.21,87.97,2025-08-06
16641,178,63,4,4,1153,24.4,17.5,1.385,57.07,67.94,2025-09-13
16642,179,393,27,1,275,16.8,23.64,0.298,75.35,30.65,2025-09-01
16643,160,104,7,1,317,34.75,27.45,1.073,27.85,49.66,2025-07-23
16644,246,368,26,3,428,24.36,19.67,0.498,52.07,46.15,2025-08-30
16645,223,269,18,5,1285,26.99,13.05,0.857,61.07,99.07,2025-10-28
16646,229,438,30,2,2551,21.7,22.23,0.683,21.4,54.76,2025-10-21
16647,123,185,12,3,701,26.54,25.84,0.599,59.51,36.64,2025-09-03
16648,209,155,10,1,821,11.77,21.3,1.24,46.82,93.94,2025-08-29
16649,88,118,8,4,745,15.52,27.91,1.067,35.29,48.31,2025-10-11
16650,259,128,9,2,1794,14.87,16.1,1.624,34.92,81.07,2025-09-12
16651,63,196,13,5,2153,22.57,15.6,1.685,28.63,57.34,2025-07-26
16652,293,346,23,4,1267,20.93,27.54,0.389,66.01,32.36,2025-08-16
16653,30,285,19,5,2794,32.85,9.05,2.165,56.78,71.14,2025-08-03
16654,261,268,18,5,38,13.83,21.6,0.649,80.4,57.6,2025-07-20
16655,162,78,5,1,1912,32.35,21.43,0.465,35.26,40.97,2025-09-12
16656,173,86,6,1,2800,32.61,12.62,1.879,70.26,32.78,2025-07-03
16657,202,383,26,3,2554,25.22,14.04,0.967,86.52,47.01,2025-09-20
16658,195,436,30,2,1060,31.75,34.63,2.361,50.8,35.14,2025-08-17
16659,29,405,28,2,526,19.53,26.0,1.573,45.43,63.1,2025-10-19
16660,236,361,25,2,2018,15.72,11.05,1.422,59.97,61.28,2025-07-03
16661,22,204,13,5,1039,29.02,21.97,0.868,57.93,63.79,2025-07-17
16662,106,241,17,3,2171,16.16,23.14,1.412,50.1,84.7,2025-10-03
16663,31,401,28,2,496,20.1,36.68,2.401,69.95,77.45,2025-08-01
16664,231,340,23,4,2648,30.18,33.36,1.6,100.0,85.42,2025-09-29
16665,157,273,19,5,667,24.06,24.01,0.856,39.6,49.39,2025-08-23
16666,278,325,22,1,2387,17.29,19.71,1.909,59.46,58.56,2025-07-17
16667,300,33,3,2,2116,19.52,25.26,0.585,57.35,81.26,2025-09-07
16668,239,297,20,1,1248,27.76,14.02,0.785,52.63,64.36,2025-08-15
16669,292,77,5,1,2157,21.68,25.82,1.373,70.16,45.62,2025-09-03
16670,265,391,27,1,1864,31.39,18.86,0.723,67.11,52.88,2025-07-04
16671,155,305,20,1,1912,21.93,20.08,1.305,79.25,76.93,2025-07-25
16672,139,396,27,1,1306,24.76,34.85,1.34,74.21,72.41,2025-10-11
16673,119,27,2,4,44,11.21,31.81,1.552,21.69,65.96,2025-10-24
16674,64,280,19,5,1256,33.57,31.96,2.364,40.57,49.43,2025-08-23
16675,37,58,4,4,2570,29.23,13.07,1.775,62.74,94.93,2025-07-10
16676,95,55,4,4,1177,27.34,27.75,0.865,34.97,38.37,2025-09-12
16677,248,34,3,2,251,16.09,19.69,1.898,84.34,94.54,2025-08-19
16678,89,125,8,4,726,16.21,27.11,1.653,48.92,94.26,2025-07-31
16679,31,401,28,2,2188,32.84,21.32,1.178,32.21,30.96,2025-07-19
16680,270,261,18,5,1846,25.07,32.14,1.538,85.79,48.7,2025-10-09
16681,243,127,9,2,2343,25.58,13.44,0.913,89.46,91.44,2025-08-13
16682,182,355,25,2,1111,16.49,22.29,1.148,45.52,80.17,2025-10-08
16683,154,415,28,2,1020,36.58,25.68,0.033,38.11,86.99,2025-09-17
16684,300,33,3,2,1259,29.15,18.13,0.711,42.88,81.28,2025-08-24
16685,121,50,4,4,351,20.61,32.26,1.908,41.96,59.06,2025-07-14
16686,188,96,6,1,1545,27.62,18.17,0.562,35.86,58.4,2025-07-30
16687,216,98,7,1,909,21.02,26.36,1.892,43.47,73.52,2025-07-30
16688,262,1,1,4,1210,29.04,25.23,0.784,38.34,47.34,2025-10-11
16689,256,195,13,5,2012,10.38,21.39,0.775,44.27,64.46,2025-10-26
16690,262,1,1,4,1884,20.31,22.2,0.28,69.06,93.08,2025-09-08
16691,34,342,23,4,1848,14.21,14.37,0.926,66.78,57.83,2025-09-01
16692,207,184,12,3,256,30.3,19.12,0.667,54.05,89.42,2025-09-13
16693,259,128,9,2,1860,31.95,22.18,0.8,77.87,56.43,2025-08-16
16694,265,391,27,1,1831,19.05,27.76,1.172,73.73,87.47,2025-09-21
16695,228,10,1,4,2812,19.95,32.78,1.158,61.6,30.88,2025-07-14
16696,235,418,29,1,1752,13.98,18.31,1.683,55.35,39.02,2025-08-07
16697,212,349,24,4,248,25.61,18.04,0.604,26.79,47.22,2025-09-16
16698,114,203,13,5,2418,24.12,16.77,2.454,52.2,36.58,2025-07-22
16699,184,398,28,2,344,17.35,29.77,0.725,58.48,79.88,2025-07-04
16700,76,337,23,4,1872,23.4,19.62,1.622,47.18,34.63,2025-07-31
16701,170,402,28,2,1474,21.04,28.17,0.401,38.12,52.79,2025-09-02
16702,110,240,17,3,2362,17.06,15.91,0.92,61.67,55.6,2025-08-19
16703,231,340,23,4,2782,27.32,15.22,1.552,64.28,93.08,2025-08-19
16704,270,261,18,5,521,22.57,33.85,1.577,71.54,97.73,2025-09-26
16705,184,398,28,2,1101,18.97,24.98,2.116,0.0,57.62,2025-08-13
16706,32,199,13,5,2482,23.12,24.5,1.695,52.35,53.63,2025-10-23
16707,151,220,15,4,1517,25.19,16.27,1.551,64.46,59.91,2025-08-12
16708,165,286,19,5,613,40.79,19.06,1.032,69.84,78.31,2025-08-30
16709,119,27,2,4,567,21.64,35.39,2.554,52.65,43.7,2025-07-12
16710,129,231,16,5,1466,26.54,28.12,2.511,82.98,77.12,2025-08-18
16711,73,372,26,3,1553,25.08,26.04,1.298,51.08,72.31,2025-09-26
16712,99,130,9,2,824,16.26,31.95,0.945,87.23,92.82,2025-09-11
16713,139,396,27,1,2711,18.53,25.15,1.97,58.7,45.68,2025-10-10
16714,165,286,19,5,175,32.35,23.39,1.177,63.06,50.48,2025-09-15
16715,139,396,27,1,242,21.35,18.33,1.36,52.5,36.39,2025-10-19
16716,58,356,25,2,540,21.88,23.34,2.527,46.65,95.83,2025-09-28
16717,162,78,5,1,1272,18.86,25.2,2.064,36.79,45.45,2025-09-02
16718,150,99,7,1,1603,22.92,26.12,1.512,22.4,39.37,2025-09-05
16719,182,355,25,2,1658,21.28,25.18,1.291,65.47,33.31,2025-10-10
16720,12,251,17,3,409,19.72,21.37,1.237,43.53,83.13,2025-08-09
16721,93,62,4,4,1355,29.01,21.24,0.868,59.01,90.83,2025-10-15
16722,3,319,22,1,1631,30.75,19.52,0.781,43.82,42.7,2025-09-05
16723,99,130,9,2,1239,21.65,25.65,1.305,94.38,84.65,2025-07-23
16724,136,145,10,1,873,30.37,19.57,0.943,28.15,57.92,2025-07-17
16725,18,213,15,4,1240,28.36,24.68,1.618,0.0,79.07,2025-09-18
16726,42,230,16,5,389,26.29,20.89,0.903,60.98,73.87,2025-09-04
16727,196,406,28,2,1004,28.33,22.61,0.877,39.52,61.14,2025-09-30
16728,291,323,22,1,1474,41.01,15.99,0.972,43.15,69.04,2025-07-19
16729,73,372,26,3,1142,23.08,28.53,1.035,49.34,66.59,2025-07-07
16730,76,337,23,4,1054,22.44,17.49,0.051,14.24,59.66,2025-08-26
16731,65,22,2,4,607,28.63,23.9,0.71,61.01,51.4,2025-07-01
16732,17,166,11,2,2184,17.93,20.29,0.087,19.97,62.65,2025-09-21
16733,135,256,17,3,2409,30.28,28.07,1.978,58.92,49.17,2025-08-31
16734,82,197,13,5,2520,35.72,30.28,1.493,12.25,94.61,2025-09-14
16735,49,263,18,5,171,16.41,21.21,1.009,57.43,46.55,2025-08-24
16736,220,59,4,4,2094,38.84,22.93,1.05,34.09,50.34,2025-07-17
16737,216,98,7,1,2787,14.58,11.21,1.333,70.42,87.34,2025-08-18
16738,101,365,25,2,2335,19.58,24.74,0.931,20.29,87.88,2025-09-29
16739,239,297,20,1,844,23.45,17.78,0.927,42.61,32.95,2025-09-25
16740,33,205,14,4,205,16.48,24.85,1.061,52.78,68.35,2025-09-12
16741,268,194,13,5,435,30.33,26.81,0.999,74.7,48.93,2025-08-24
16742,28,399,28,2,489,27.84,25.44,1.056,72.64,69.41,2025-09-29
16743,83,390,27,1,2317,15.3,26.45,0.484,55.61,38.33,2025-10-20
16744,237,158,10,1,2114,38.54,12.28,0.856,62.01,74.94,2025-07-25
16745,141,314,21,1,2026,19.79,22.23,0.289,49.26,30.46,2025-08-21
16746,95,55,4,4,1109,24.6,23.47,1.687,51.73,59.64,2025-08-22
16747,194,308,21,1,503,23.9,23.28,0.967,25.56,66.78,2025-07-22
16748,78,291,20,1,276,13.74,11.92,0.863,64.81,57.1,2025-07-23
16749,110,240,17,3,2586,27.85,23.66,1.253,58.45,94.25,2025-07-15
16750,267,109,7,1,2695,11.76,15.67,1.733,61.65,43.82,2025-08-30
16751,246,368,26,3,2020,35.55,25.58,1.35,31.55,90.42,2025-08-13
16752,145,83,6,1,1248,29.58,24.1,0.406,45.14,34.6,2025-09-16
16753,96,353,24,4,782,36.95,19.75,1.992,43.99,39.83,2025-08-10
16754,147,135,9,2,1036,34.63,24.58,0.987,23.92,90.61,2025-10-06
16755,51,181,12,3,651,16.69,17.53,0.118,83.59,95.68,2025-08-01
16756,99,130,9,2,1390,22.66,19.57,0.947,57.9,46.88,2025-07-29
16757,137,388,27,1,2443,38.55,25.84,0.342,55.05,89.8,2025-09-18
16758,6,363,25,2,1658,20.35,26.71,1.092,48.52,74.61,2025-08-11
16759,245,298,20,1,2562,35.09,13.74,0.367,57.93,43.53,2025-08-07
16760,85,435,30,2,2707,11.6,20.84,0.735,44.19,31.22,2025-10-04
16761,157,273,19,5,1119,25.19,13.5,1.523,58.98,56.06,2025-09-26
16762,67,252,17,3,1179,32.26,16.63,1.139,59.87,74.58,2025-07-12
16763,102,17,2,4,1589,21.6,10.82,1.215,47.88,72.66,2025-08-21
16764,39,40,3,2,1067,30.63,34.56,2.08,46.83,73.07,2025-09-01
16765,91,330,23,4,320,33.59,26.07,0.693,42.57,56.44,2025-07-20
16766,116,189,13,5,1688,29.83,11.12,0.532,60.31,95.85,2025-07-22
16767,32,199,13,5,2105,32.84,25.69,0.396,55.45,31.87,2025-09-25
16768,299,153,10,1,949,25.13,12.59,0.319,82.11,75.35,2025-10-23
16769,185,200,13,5,2283,32.99,24.86,1.017,85.67,32.84,2025-08-24
16770,137,388,27,1,1644,32.79,23.44,2.047,32.93,38.67,2025-07-28
16771,72,32,3,2,701,28.02,19.78,0.809,51.95,49.14,2025-10-20
16772,265,391,27,1,2279,28.6,31.89,1.943,40.17,41.43,2025-09-18
16773,246,368,26,3,2801,30.72,25.66,0.979,48.18,83.88,2025-08-06
16774,2,295,20,1,2342,32.71,29.59,0.396,89.87,34.25,2025-08-28
16775,114,203,13,5,1902,28.11,9.86,0.907,62.0,71.83,2025-10-28
16776,98,419,29,1,69,27.62,26.97,1.627,49.52,51.6,2025-09-11
16777,92,176,12,3,2253,19.86,15.82,1.197,43.83,96.96,2025-09-29
16778,280,403,28,2,2629,24.46,28.69,0.375,40.64,85.71,2025-10-16
16779,81,170,11,2,2175,15.82,27.67,1.628,58.95,47.73,2025-08-30
16780,53,431,30,2,676,18.88,24.29,1.679,42.76,36.63,2025-07-27
16781,123,185,12,3,1657,22.71,8.76,2.078,59.8,77.09,2025-09-05
16782,152,344,23,4,1376,13.36,28.89,0.879,46.01,42.16,2025-08-10
16783,231,340,23,4,1419,19.49,30.66,1.335,52.4,38.94,2025-09-25
16784,45,320,22,1,177,20.28,8.51,1.18,39.18,75.48,2025-07-10
16785,67,252,17,3,1554,20.29,22.31,1.831,55.54,60.2,2025-08-12
16786,298,316,22,1,2467,36.21,34.39,0.364,35.03,70.17,2025-09-25
16787,290,378,26,3,578,30.37,21.94,0.945,26.35,80.99,2025-07-29
16788,153,266,18,5,1509,23.64,23.65,0.066,46.14,88.21,2025-07-06
16789,249,306,21,1,1559,22.53,24.29,0.963,76.89,37.37,2025-09-22
16790,283,223,15,4,2372,24.09,28.61,1.203,35.51,97.55,2025-07-14
16791,130,187,12,3,2085,24.32,17.91,1.75,37.84,48.59,2025-09-03
16792,95,55,4,4,1409,15.69,16.39,1.625,36.43,88.08,2025-08-21
16793,76,337,23,4,1895,12.28,19.9,0.021,49.47,71.13,2025-09-12
16794,72,32,3,2,569,13.53,22.7,1.465,67.99,33.59,2025-07-03
16795,135,256,17,3,2339,12.11,24.0,0.263,45.53,97.29,2025-09-15
16796,85,435,30,2,331,38.12,16.72,0.236,64.12,80.44,2025-08-01
16797,205,4,1,4,2748,24.07,23.39,0.765,40.08,35.76,2025-10-09
16798,234,116,8,4,873,28.94,26.56,1.905,44.57,57.37,2025-10-25
16799,290,378,26,3,988,23.74,22.89,1.697,57.99,55.46,2025-09-18
16800,187,267,18,5,238,26.57,25.14,1.347,49.76,64.89,2025-09-25
16801,140,107,7,1,2020,32.97,25.33,1.472,72.03,82.62,2025-08-05
16802,98,419,29,1,2745,17.95,19.64,2.116,58.84,48.17,2025-07-10
16803,30,285,19,5,792,25.66,18.87,1.805,59.79,49.47,2025-09-24
16804,106,241,17,3,475,29.44,31.92,1.534,68.53,32.04,2025-08-25
16805,247,236,16,5,2059,27.57,26.49,0.191,51.82,90.96,2025-07-03
16806,288,43,3,2,2017,23.58,30.02,1.45,75.37,40.18,2025-08-17
16807,81,170,11,2,2241,30.14,27.47,1.592,39.21,85.67,2025-08-12
16808,52,351,24,4,2773,22.55,22.81,2.298,67.23,44.44,2025-07-05
16809,147,135,9,2,449,25.11,33.17,0.707,59.41,47.8,2025-09-14
16810,69,218,15,4,2188,20.62,19.16,2.857,49.07,73.2,2025-07-14
16811,202,383,26,3,1303,24.17,19.44,0.829,22.1,72.71,2025-09-28
16812,178,63,4,4,2382,27.48,12.3,2.102,57.3,35.94,2025-09-21
16813,274,48,4,4,1367,31.21,22.37,1.407,55.01,83.83,2025-10-02
16814,103,275,19,5,2562,10.26,23.1,0.805,72.64,67.74,2025-08-16
16815,150,99,7,1,1733,23.26,25.87,1.116,60.74,68.74,2025-10-20
16816,43,156,10,1,2556,18.99,32.39,1.033,67.81,46.37,2025-08-04
16817,52,351,24,4,950,25.88,35.71,1.319,51.59,55.27,2025-07-01
16818,120,45,3,2,1297,17.19,24.79,2.04,56.24,78.75,2025-10-25
16819,14,144,10,1,608,19.42,15.87,1.459,61.52,57.42,2025-10-11
16820,107,122,8,4,1738,22.43,18.26,0.922,71.29,69.64,2025-07-05
16821,20,293,20,1,634,28.88,17.54,0.95,87.28,88.54,2025-07-01
16822,121,50,4,4,518,22.45,18.25,1.306,57.72,70.93,2025-09-09
16823,224,311,21,1,2276,28.58,23.23,1.873,23.46,76.49,2025-08-29
16824,23,102,7,1,2065,20.24,25.5,1.478,82.56,53.8,2025-09-18
16825,177,23,2,4,1451,29.84,10.24,0.919,42.08,82.94,2025-07-29
16826,196,406,28,2,2826,25.81,33.81,0.708,36.03,70.6,2025-08-06
16827,216,98,7,1,519,21.91,28.24,1.46,51.49,54.6,2025-09-13
16828,54,244,17,3,300,35.5,23.85,1.88,19.96,39.45,2025-09-04
16829,192,30,2,4,269,15.92,23.31,0.154,35.2,35.64,2025-07-05
16830,264,397,28,2,430,24.99,30.24,1.376,58.55,90.57,2025-09-28
16831,114,203,13,5,610,28.14,19.79,0.218,42.83,80.08,2025-08-25
16832,283,223,15,4,2545,38.42,16.21,0.161,70.06,46.0,2025-08-17
16833,261,268,18,5,1070,29.59,20.31,1.182,59.99,97.53,2025-07-01
16834,201,87,6,1,1556,32.34,17.66,1.486,28.92,77.95,2025-10-28
16835,160,104,7,1,1462,21.0,28.71,1.15,44.93,60.05,2025-09-04
16836,94,151,10,1,835,25.37,19.79,1.34,55.94,72.18,2025-09-25
16837,155,305,20,1,1941,23.8,30.2,0.508,59.13,39.27,2025-07-13
16838,4,147,10,1,449,38.39,20.9,0.301,44.73,68.78,2025-09-08
16839,176,366,25,2,1041,16.97,23.48,1.306,47.12,48.51,2025-07-05
16840,195,436,30,2,2082,34.51,22.48,0.354,44.98,62.52,2025-08-25
16841,265,391,27,1,2408,21.11,23.91,0.893,34.63,99.0,2025-10-24
16842,29,405,28,2,2227,18.03,15.39,0.581,54.67,37.54,2025-07-20
16843,256,195,13,5,2561,32.73,24.34,1.523,61.03,88.07,2025-09-06
16844,4,147,10,1,1110,24.76,20.17,2.064,67.45,94.76,2025-09-26
16845,142,219,15,4,1242,25.78,12.28,0.197,57.82,70.21,2025-07-19
16846,232,79,5,1,2301,21.02,11.02,0.955,44.43,61.36,2025-10-16
16847,136,145,10,1,1125,25.78,19.12,0.786,48.68,35.96,2025-10-23
16848,118,175,12,3,1607,24.57,22.26,1.379,15.28,65.25,2025-07-29
16849,76,337,23,4,613,20.07,21.18,1.015,57.07,82.33,2025-08-19
16850,180,100,7,1,1666,13.28,19.2,1.413,51.55,60.84,2025-10-23
16851,163,9,1,4,86,25.28,7.41,0.869,20.34,75.51,2025-10-10
16852,10,424,29,1,2198,23.55,21.19,0.304,36.68,93.06,2025-07-03
16853,178,63,4,4,539,26.29,26.62,1.501,52.18,76.6,2025-08-15
16854,279,167,11,2,1162,27.25,22.1,1.473,57.74,72.82,2025-08-29
16855,202,383,26,3,2482,14.66,24.0,0.861,87.08,32.52,2025-09-26
16856,27,442,30,2,1115,24.27,24.12,1.373,26.73,84.03,2025-10-20
16857,148,131,9,2,1698,26.54,37.94,1.318,4.42,80.74,2025-09-12
16858,8,384,26,3,2002,21.09,17.13,2.121,56.64,77.55,2025-08-08
