YieldRecordID,FieldID,FarmID,RegionID,CropID,SeasonID,DateTimeID,AreaHectares,YieldTonnes,YieldPerHectare,MoisturePct,Grade,CreatedDate
20394,346,23,4,3,1,1235,9.81,5.45,0.556,10.68,B,2025-09-07
20395,220,15,4,6,2,1440,1.18,1.609,1.364,14.49,A,2025-07-21
20396,64,4,4,7,1,1349,3.65,9.349,2.561,12.02,A,2025-08-16
20397,259,18,5,7,2,2101,8.91,9.166,1.029,9.7,B,2025-10-05
20398,356,25,2,5,3,1115,5.06,5.183,1.024,11.39,C,2025-10-24
20399,369,26,3,7,1,1753,3.97,4.189,1.055,9.97,A,2025-10-16
20400,361,25,2,1,2,784,5.78,8.987,1.555,14.79,C,2025-09-11
20401,135,9,2,7,2,2748,10.66,12.251,1.149,10.65,C,2025-08-25
20402,91,6,1,4,2,2516,2.9,6.463,2.229,16.33,A,2025-10-06
20403,406,28,2,4,2,453,9.1,4.492,0.494,11.32,A,2025-10-01
20404,160,11,2,1,1,539,9.47,2.904,0.307,11.77,B,2025-07-26
20405,243,17,3,1,3,1295,1.04,10.308,9.912,7.39,B,2025-10-09
20406,16,2,4,3,3,624,8.09,3.882,0.48,11.89,A,2025-08-12
20407,48,4,4,2,1,939,2.85,1.719,0.603,12.82,C,2025-10-06
20408,160,11,2,1,3,788,9.81,12.502,1.274,9.86,A,2025-07-04
20409,33,3,2,8,1,237,5.07,5.582,1.101,12.19,B,2025-08-10
20410,340,23,4,2,1,2616,5.45,2.47,0.453,11.96,A,2025-07-15
20411,288,19,5,1,1,2838,11.27,4.19,0.372,8.7,B,2025-07-06
20412,7,1,4,4,2,307,8.51,5.789,0.68,11.88,B,2025-10-01
20413,233,16,5,4,1,1241,6.65,6.709,1.009,9.8,A,2025-08-17
20414,412,28,2,2,1,2680,11.05,6.864,0.621,10.56,C,2025-09-30
20415,73,5,1,8,3,56,3.91,4.514,1.154,17.63,A,2025-09-07
20416,439,30,2,8,2,311,4.59,8.642,1.883,10.72,A,2025-07-31
20417,252,17,3,8,1,118,7.23,5.95,0.823,10.36,B,2025-08-20
20418,382,26,3,4,3,2389,4.61,6.92,1.501,13.23,C,2025-10-01
20419,122,8,4,8,1,2659,11.88,4.826,0.406,9.0,C,2025-08-24
20420,308,21,1,8,2,603,4.15,3.712,0.894,10.94,C,2025-09-24
20421,294,20,1,3,2,2778,10.39,3.948,0.38,9.9,A,2025-09-06
20422,56,4,4,8,2,2841,10.19,15.366,1.508,15.73,A,2025-10-19
20423,377,26,3,6,1,2363,11.23,1.462,0.13,13.87,C,2025-08-07
20424,128,9,2,1,1,702,7.99,6.549,0.82,6.51,B,2025-10-28
20425,172,11,2,3,2,1926,6.39,8.459,1.324,12.32,A,2025-08-06
20426,63,4,4,2,3,1888,11.17,5.99,0.536,14.83,C,2025-07-18
20427,368,26,3,8,2,606,6.65,5.54,0.833,8.13,B,2025-08-12
20428,282,19,5,7,2,2060,1.47,4.237,2.882,10.48,B,2025-10-07
20429,358,25,2,1,1,1483,1.38,2.432,1.762,11.03,B,2025-07-01
20430,151,10,1,6,1,1990,2.9,4.503,1.553,10.93,C,2025-08-25
20431,117,8,4,6,3,1303,3.51,1.289,0.367,10.36,C,2025-08-30
20432,159,10,1,4,2,1181,8.9,5.466,0.614,9.64,A,2025-08-30
20433,97,6,1,2,1,1259,9.38,3.207,0.342,13.18,B,2025-09-06
20434,436,30,2,5,1,1587,11.45,8.809,0.769,6.9,C,2025-07-25
20435,33,3,2,8,2,1185,8.3,2.362,0.285,20.0,B,2025-08-28
20436,381,26,3,2,2,71,1.58,4.957,3.137,12.86,B,2025-09-25
20437,101,7,1,6,1,1490,2.25,1.879,0.835,15.58,B,2025-08-09
20438,321,22,1,4,1,1532,3.91,0.854,0.218,12.27,B,2025-07-12
20439,25,2,4,7,1,2736,5.34,1.448,0.271,9.69,B,2025-10-05
20440,131,9,2,5,2,725,8.08,1.662,0.206,13.28,A,2025-10-22
20441,281,19,5,7,3,1637,7.25,4.987,0.688,14.14,B,2025-09-09
20442,236,16,5,6,3,2637,10.94,3.889,0.355,10.82,B,2025-10-20
20443,128,9,2,1,1,276,11.31,14.006,1.238,10.94,A,2025-09-18
20444,222,15,4,5,1,2056,0.54,1.713,3.172,12.46,B,2025-07-10
20445,150,10,1,5,2,2654,5.19,1.955,0.377,15.66,A,2025-10-01
20446,80,5,1,4,1,1726,10.99,4.945,0.45,11.1,A,2025-09-28
20447,97,6,1,2,3,948,7.42,4.926,0.664,11.45,A,2025-10-18
20448,248,17,3,8,3,2357,6.11,8.013,1.311,13.11,B,2025-08-09
20449,396,27,1,1,2,2013,3.15,3.163,1.004,12.61,B,2025-10-06
20450,217,15,4,8,1,1771,2.7,6.909,2.559,12.68,B,2025-08-26
20451,392,27,1,2,3,1020,11.77,3.508,0.298,20.0,B,2025-07-20
20452,283,19,5,8,1,373,4.53,1.913,0.422,14.17,A,2025-07-29
20453,386,26,3,1,1,321,9.96,0.479,0.048,7.53,C,2025-07-31
20454,1,1,4,2,2,2470,0.69,3.537,5.126,11.98,B,2025-07-25
20455,273,19,5,3,2,542,9.78,6.625,0.677,6.0,A,2025-07-25
20456,248,17,3,2,3,2101,8.0,5.712,0.714,6.0,B,2025-08-25
20457,56,4,4,3,2,1800,7.74,2.789,0.36,14.76,A,2025-10-16
20458,288,19,5,7,2,2309,2.94,14.023,4.77,8.08,A,2025-09-15
20459,439,30,2,7,1,1536,3.55,6.341,1.786,12.12,B,2025-08-03
20460,283,19,5,6,2,26,0.9,6.328,7.031,10.42,B,2025-09-03
20461,210,14,4,1,3,1144,6.78,1.925,0.284,15.25,A,2025-09-23
20462,277,19,5,1,2,2789,3.48,4.05,1.164,6.09,A,2025-09-26
20463,124,8,4,7,3,433,10.51,4.758,0.453,10.02,B,2025-07-30
20464,236,16,5,7,2,957,1.6,2.632,1.645,19.22,B,2025-08-22
20465,370,26,3,4,1,390,6.66,9.892,1.485,10.2,A,2025-08-12
20466,72,5,1,8,3,873,7.98,3.35,0.42,11.59,B,2025-09-29
20467,299,20,1,7,2,1666,2.41,9.281,3.851,8.88,A,2025-09-02
20468,77,5,1,6,2,1453,6.14,4.258,0.693,15.08,C,2025-09-24
20469,228,16,5,7,2,825,5.03,16.914,3.363,6.79,A,2025-07-25
20470,281,19,5,8,3,2390,5.45,3.819,0.701,12.82,A,2025-08-10
20471,395,27,1,7,1,1758,0.94,5.36,5.702,9.92,B,2025-08-17
20472,93,6,1,1,1,41,2.08,2.837,1.364,15.68,B,2025-10-10
20473,347,24,4,3,2,1062,5.8,3.31,0.571,16.59,A,2025-07-13
20474,415,28,2,1,1,2563,1.49,2.867,1.924,9.69,A,2025-08-09
20475,269,18,5,6,1,189,11.66,6.302,0.54,17.46,A,2025-07-31
20476,279,19,5,3,2,1492,3.28,3.924,1.196,8.6,C,2025-07-13
20477,348,24,4,3,2,1180,2.72,4.471,1.644,11.85,A,2025-10-11
20478,27,2,4,1,3,637,2.74,4.497,1.641,14.18,A,2025-08-18
20479,424,29,1,4,3,2207,0.7,3.998,5.711,11.15,B,2025-07-14
20480,33,3,2,3,1,393,7.55,5.866,0.777,13.94,A,2025-10-20
20481,368,26,3,4,3,911,8.54,11.064,1.296,13.71,A,2025-10-10
20482,11,1,4,1,2,1825,7.06,4.589,0.65,14.81,B,2025-07-25
20483,266,18,5,6,1,1877,5.77,7.811,1.354,9.72,A,2025-08-05
20484,265,18,5,3,3,2800,6.05,2.549,0.421,12.87,A,2025-08-04
20485,195,13,5,4,1,2688,8.75,3.171,0.362,8.98,A,2025-10-17
20486,419,29,1,3,3,1311,8.02,2.535,0.316,17.01,C,2025-08-05
20487,411,28,2,7,2,722,8.5,1.627,0.191,9.53,C,2025-07-24
20488,205,14,4,3,2,1267,2.06,7.369,3.577,17.5,C,2025-10-16
20489,149,10,1,4,2,1450,11.64,5.445,0.468,13.87,A,2025-10-22
20490,362,25,2,4,3,1293,7.42,7.934,1.069,10.9,A,2025-09-17
20491,178,12,3,4,2,1025,10.06,1.817,0.181,10.16,A,2025-10-02
20492,42,3,2,5,1,1849,2.06,5.005,2.43,14.21,A,2025-08-24
20493,373,26,3,1,3,1326,9.07,6.61,0.729,11.95,B,2025-08-02
20494,142,10,1,1,1,2347,10.99,2.555,0.232,15.83,A,2025-07-17
20495,49,4,4,1,1,1370,7.97,5.346,0.671,10.11,B,2025-07-22
20496,329,23,4,1,2,2484,3.97,2.171,0.547,10.93,A,2025-10-20
20497,363,25,2,6,2,2462,6.85,6.32,0.923,17.82,A,2025-09-21
20498,138,9,2,6,1,2741,5.41,5.862,1.084,13.25,B,2025-08-23
20499,438,30,2,2,1,2566,3.34,2.473,0.74,13.05,A,2025-08-19
20500,115,8,4,8,1,1061,5.44,5.156,0.948,15.19,B,2025-07-10
20501,20,2,4,7,3,2273,9.9,5.382,0.544,18.67,B,2025-07-26
20502,295,20,1,5,1,1458,11.65,3.82,0.328,8.42,B,2025-07-10
20503,294,20,1,4,1,1123,0.61,3.922,6.43,6.61,A,2025-07-22
20504,91,6,1,8,1,1109,11.23,1.712,0.152,15.12,C,2025-10-18
20505,325,22,1,1,3,1176,9.02,2.099,0.233,10.24,B,2025-07-26
20506,418,29,1,7,3,2173,10.99,1.256,0.114,10.45,B,2025-07-01
20507,215,15,4,6,1,577,11.84,9.199,0.777,14.87,A,2025-08-16
20508,417,29,1,7,2,2836,8.95,4.753,0.531,14.99,A,2025-10-02
20509,143,10,1,5,2,152,8.34,1.66,0.199,13.07,A,2025-08-14
20510,34,3,2,2,2,2381,9.16,4.412,0.482,15.5,A,2025-08-14
20511,213,15,4,3,2,220,11.84,2.264,0.191,11.98,B,2025-07-09
20512,113,8,4,2,1,1263,4.77,3.65,0.765,12.57,A,2025-08-27
20513,425,29,1,4,3,497,8.64,3.21,0.372,8.35,A,2025-08-04
20514,145,10,1,7,3,888,7.0,2.086,0.298,14.57,B,2025-09-25
20515,35,3,2,6,3,2561,4.19,3.661,0.874,10.89,C,2025-09-13
20516,138,9,2,6,3,2124,10.3,6.935,0.673,9.68,C,2025-08-10
20517,342,23,4,4,2,888,0.77,3.825,4.968,11.5,B,2025-09-13
20518,284,19,5,6,2,1392,9.31,3.272,0.351,16.13,B,2025-10-28
20519,35,3,2,2,1,491,8.7,3.898,0.448,11.16,A,2025-08-03
20520,378,26,3,5,3,2308,9.98,1.508,0.151,11.85,B,2025-08-23
20521,220,15,4,8,3,37,11.94,1.07,0.09,7.49,C,2025-10-10
20522,336,23,4,3,1,2790,0.58,3.02,5.207,16.43,A,2025-07-08
20523,420,29,1,6,1,44,9.62,5.444,0.566,11.71,A,2025-08-24
20524,221,15,4,1,2,1862,9.94,4.474,0.45,13.53,A,2025-07-31
20525,133,9,2,2,2,2133,2.75,6.747,2.453,10.14,A,2025-10-11
20526,37,3,2,1,1,591,4.64,4.905,1.057,13.2,B,2025-09-16
20527,143,10,1,5,1,1480,11.19,1.877,0.168,12.43,B,2025-08-03
20528,82,6,1,2,3,86,7.31,7.676,1.05,8.22,B,2025-08-06
20529,390,27,1,8,1,2703,6.36,5.324,0.837,8.48,A,2025-10-24
20530,107,7,1,2,1,2751,11.23,3.709,0.33,11.57,B,2025-08-23
20531,23,2,4,7,3,2625,3.0,0.793,0.264,9.54,B,2025-09-24
20532,19,2,4,8,2,2312,4.06,7.375,1.817,13.35,A,2025-09-21
20533,224,15,4,8,3,2583,1.73,5.185,2.997,16.76,A,2025-09-13
20534,149,10,1,4,1,2857,6.51,6.498,0.998,8.89,C,2025-09-12
20535,99,7,1,8,2,585,4.65,4.193,0.902,9.06,A,2025-07-10
20536,195,13,5,2,1,883,4.84,6.369,1.316,10.93,B,2025-08-03
20537,228,16,5,4,3,973,10.0,1.984,0.198,13.34,B,2025-09-26
20538,253,17,3,2,3,2799,8.41,2.407,0.286,15.06,C,2025-07-17
20539,257,18,5,8,3,1808,6.09,6.599,1.084,7.84,A,2025-08-24
20540,29,2,4,8,2,2602,6.63,3.972,0.599,10.71,A,2025-09-08
20541,290,19,5,1,2,2544,3.23,3.223,0.998,16.02,C,2025-10-02
20542,65,4,4,1,1,2197,10.78,4.738,0.44,8.95,B,2025-07-02
20543,355,25,2,6,1,1652,8.35,3.863,0.463,14.68,B,2025-09-21
20544,345,23,4,7,2,691,3.16,2.879,0.911,10.78,B,2025-09-03
20545,433,30,2,4,2,1553,3.95,3.996,1.012,7.03,B,2025-10-17
20546,362,25,2,1,3,387,9.36,4.836,0.517,14.14,B,2025-07-16
20547,347,24,4,8,2,1113,5.16,3.59,0.696,8.4,A,2025-07-02
20548,19,2,4,3,1,15,11.33,7.324,0.646,10.89,B,2025-10-27
20549,97,6,1,7,2,2205,11.21,3.071,0.274,6.0,A,2025-10-19
20550,16,2,4,8,2,1594,3.14,2.893,0.921,17.78,A,2025-09-20
20551,396,27,1,8,1,1212,6.58,7.264,1.104,9.17,B,2025-08-10
20552,277,19,5,6,3,528,7.3,9.722,1.332,13.8,A,2025-07-17
20553,317,22,1,7,2,200,0.58,9.51,16.397,10.53,A,2025-08-25
20554,418,29,1,3,2,334,8.84,6.302,0.713,12.45,A,2025-07-10
20555,37,3,2,1,1,2433,8.69,4.161,0.479,6.02,C,2025-09-07
20556,326,22,1,1,1,1204,6.63,7.331,1.106,9.84,B,2025-08-26
20557,247,17,3,5,2,1030,2.18,12.999,5.963,12.81,A,2025-08-03
20558,94,6,1,6,3,876,6.04,7.328,1.213,11.03,A,2025-09-01
20559,386,26,3,5,3,1912,11.82,4.225,0.357,6.0,A,2025-08-07
20560,14,1,4,3,3,2560,10.58,4.224,0.399,9.03,A,2025-10-02
20561,147,10,1,5,1,1209,1.04,7.04,6.769,12.23,A,2025-10-14
20562,32,3,2,3,1,1767,10.87,8.75,0.805,13.79,B,2025-10-04
20563,95,6,1,1,3,1273,4.74,7.989,1.685,15.66,A,2025-07-08
20564,248,17,3,5,3,850,9.47,4.771,0.504,11.27,A,2025-10-26
20565,137,9,2,6,3,1630,8.96,4.821,0.538,9.83,B,2025-07-29
20566,292,20,1,8,2,526,1.18,0.919,0.779,13.72,C,2025-10-01
20567,222,15,4,8,2,1756,9.74,7.633,0.784,9.73,A,2025-09-15
20568,183,12,3,5,1,1081,10.81,6.387,0.591,10.63,B,2025-08-16
20569,285,19,5,6,3,499,4.79,2.47,0.516,8.55,A,2025-10-18
20570,346,23,4,2,1,679,3.81,7.806,2.049,8.2,A,2025-08-07
20571,145,10,1,5,2,858,3.03,9.639,3.181,11.66,B,2025-08-09
20572,238,16,5,7,2,1062,5.58,0.187,0.034,10.37,A,2025-08-01
20573,216,15,4,3,3,1284,8.92,2.788,0.313,16.41,A,2025-08-27
20574,360,25,2,7,1,1421,2.43,5.27,2.169,9.92,A,2025-08-06
20575,228,16,5,6,3,2472,2.78,7.338,2.64,10.26,A,2025-10-07
20576,347,24,4,3,1,2287,11.05,3.194,0.289,7.54,B,2025-09-12
20577,340,23,4,3,1,2644,4.84,12.277,2.537,15.25,C,2025-10-17
20578,209,14,4,7,3,1763,11.6,5.245,0.452,12.49,B,2025-10-15
20579,291,20,1,8,2,2361,11.76,2.713,0.231,12.8,A,2025-08-08
20580,43,3,2,1,3,1271,9.18,0.779,0.085,13.71,A,2025-08-28
20581,43,3,2,1,2,1989,7.08,4.715,0.666,17.15,A,2025-08-15
20582,59,4,4,5,3,950,2.79,6.474,2.32,12.54,A,2025-10-19
20583,159,10,1,6,3,1576,4.87,9.657,1.983,12.7,C,2025-07-17
20584,85,6,1,4,3,2428,4.15,4.327,1.043,12.74,B,2025-07-08
20585,62,4,4,3,2,2388,6.8,2.59,0.381,14.21,C,2025-07-26
20586,391,27,1,6,1,1281,1.22,10.069,8.253,12.22,B,2025-08-18
20587,260,18,5,8,3,2443,11.06,1.385,0.125,10.83,A,2025-10-15
20588,347,24,4,5,2,2226,1.61,5.015,3.115,15.82,A,2025-10-14
20589,349,24,4,2,3,2693,2.32,6.518,2.809,8.23,A,2025-07-02
20590,292,20,1,3,1,486,10.36,5.304,0.512,11.16,A,2025-08-28
20591,4,1,4,4,1,639,10.46,2.294,0.219,15.87,A,2025-09-17
20592,143,10,1,4,3,2735,3.33,4.466,1.341,12.53,C,2025-10-22
20593,293,20,1,1,3,72,5.43,2.882,0.531,14.79,A,2025-08-27
20594,333,23,4,6,2,531,2.83,5.532,1.955,10.43,A,2025-10-15
20595,185,12,3,8,1,922,1.25,3.381,2.705,18.66,C,2025-09-09
20596,231,16,5,7,1,381,7.21,9.197,1.276,12.14,A,2025-07-07
20597,34,3,2,6,2,1115,6.89,2.669,0.387,12.49,A,2025-09-26
20598,259,18,5,1,2,248,6.33,1.569,0.248,13.64,A,2025-07-15
20599,372,26,3,4,2,720,4.48,5.772,1.288,8.99,A,2025-08-18
20600,4,1,4,7,3,536,6.79,7.51,1.106,13.86,B,2025-09-11
20601,221,15,4,3,3,2532,11.72,8.775,0.749,12.88,B,2025-08-03
20602,332,23,4,8,1,2475,2.1,10.264,4.888,9.81,B,2025-09-13
20603,282,19,5,2,3,929,4.75,6.599,1.389,14.26,A,2025-10-11
20604,23,2,4,2,2,1279,6.28,0.932,0.148,10.23,B,2025-09-20
20605,107,7,1,2,3,1125,3.06,1.284,0.42,18.46,B,2025-08-01
20606,216,15,4,2,2,2175,5.2,0.837,0.161,10.71,B,2025-10-15
20607,221,15,4,1,1,2869,11.06,0.843,0.076,14.92,B,2025-07-23
20608,333,23,4,4,2,2714,6.64,6.183,0.931,9.22,A,2025-07-19
20609,238,16,5,8,2,2352,11.75,6.754,0.575,16.01,A,2025-10-25
20610,279,19,5,8,1,2079,11.2,0.951,0.085,17.3,A,2025-10-22
20611,392,27,1,7,2,1537,4.99,4.27,0.856,14.02,A,2025-10-05
20612,6,1,4,7,2,139,11.13,5.323,0.478,10.23,C,2025-07-24
20613,65,4,4,3,2,1796,9.2,2.65,0.288,9.34,B,2025-08-28
20614,67,5,1,2,1,1261,7.25,1.438,0.198,14.01,B,2025-08-07
20615,9,1,4,2,2,922,9.39,2.792,0.297,6.0,A,2025-07-15
20616,424,29,1,2,1,563,9.86,5.353,0.543,13.98,A,2025-07-24
20617,272,19,5,1,2,210,8.9,4.16,0.467,12.0,A,2025-07-01
20618,172,11,2,5,3,270,8.44,10.078,1.194,8.35,B,2025-07-24
20619,65,4,4,2,1,503,0.99,2.112,2.133,15.24,B,2025-08-04
20620,311,21,1,1,1,1555,9.2,3.439,0.374,14.36,A,2025-08-02
20621,178,12,3,6,1,995,3.02,2.189,0.725,18.25,B,2025-08-23
20622,138,9,2,5,2,2834,1.92,2.729,1.421,10.54,A,2025-10-24
20623,120,8,4,2,2,1601,8.9,2.81,0.316,12.3,C,2025-07-14
20624,161,11,2,2,1,221,6.39,5.203,0.814,6.87,A,2025-10-12
20625,357,25,2,6,1,938,4.15,5.649,1.361,10.34,A,2025-07-06
20626,60,4,4,7,3,1868,5.51,1.376,0.25,13.01,B,2025-07-31
20627,404,28,2,3,1,1420,11.93,4.969,0.417,9.47,B,2025-09-26
20628,140,9,2,8,3,1584,0.99,2.681,2.708,10.12,A,2025-09-23
20629,419,29,1,7,1,1209,11.72,4.634,0.395,9.64,C,2025-09-04
20630,312,21,1,8,1,936,11.86,3.114,0.263,15.01,B,2025-08-31
20631,100,7,1,1,2,1513,9.93,2.918,0.294,10.56,A,2025-10-25
20632,272,19,5,5,3,387,10.93,5.965,0.546,10.32,A,2025-10-20
20633,387,27,1,8,3,169,8.94,5.236,0.586,11.83,B,2025-09-13
20634,417,29,1,2,1,2079,4.48,11.293,2.521,12.64,B,2025-08-03
20635,286,19,5,7,3,2233,6.27,5.684,0.907,15.35,A,2025-07-04
20636,21,2,4,1,2,2727,7.99,21.317,2.668,13.75,B,2025-10-16
20637,439,30,2,3,1,1598,5.23,6.305,1.206,14.83,A,2025-10-03
20638,210,14,4,4,1,536,7.0,5.391,0.77,8.66,B,2025-07-03
20639,139,9,2,8,1,2556,11.81,1.688,0.143,6.59,B,2025-07-28
20640,255,17,3,1,3,439,10.42,5.15,0.494,15.41,B,2025-08-26
20641,333,23,4,7,3,2423,10.93,2.275,0.208,13.2,C,2025-10-18
20642,382,26,3,5,1,2405,7.53,3.165,0.42,12.01,B,2025-07-07
20643,84,6,1,3,3,2785,5.2,1.996,0.384,14.52,B,2025-07-19
20644,441,30,2,6,1,776,1.96,1.102,0.562,13.39,A,2025-08-21
20645,321,22,1,3,3,2255,6.37,4.384,0.688,15.68,A,2025-07-31
20646,187,12,3,8,2,2012,10.19,4.608,0.452,15.7,C,2025-09-20
20647,371,26,3,4,3,1580,6.56,4.856,0.74,7.93,B,2025-10-15
20648,306,21,1,3,2,1002,5.97,6.965,1.167,11.44,B,2025-08-26
20649,214,15,4,7,2,1498,6.99,5.045,0.722,15.7,A,2025-10-03
20650,93,6,1,8,3,2756,2.47,3.336,1.351,10.98,A,2025-07-15
20651,153,10,1,6,3,507,4.39,3.974,0.905,16.71,C,2025-07-01
20652,29,2,4,2,2,382,6.3,8.176,1.298,9.79,A,2025-08-03
20653,354,24,4,2,2,1019,10.4,3.259,0.313,13.35,C,2025-07-25
20654,63,4,4,3,3,1177,6.04,5.677,0.94,9.85,A,2025-08-18
20655,145,10,1,5,3,1634,6.72,7.561,1.125,14.05,C,2025-08-31
20656,118,8,4,2,3,241,4.21,12.763,3.032,13.51,A,2025-10-19
20657,274,19,5,8,3,2151,7.18,6.528,0.909,10.48,A,2025-09-04
20658,317,22,1,1,3,794,2.34,2.175,0.929,16.25,A,2025-08-24
20659,397,28,2,6,1,20,3.3,4.978,1.508,9.46,B,2025-07-26
20660,226,15,4,7,2,1757,8.96,6.493,0.725,14.07,A,2025-08-19
20661,433,30,2,2,3,1923,9.45,6.368,0.674,8.86,B,2025-10-22
20662,90,6,1,5,3,2875,0.66,7.675,11.629,7.97,A,2025-07-22
20663,194,13,5,5,3,79,7.19,4.926,0.685,8.1,B,2025-08-14
20664,80,5,1,7,3,2193,2.04,2.645,1.297,9.64,A,2025-07-13
20665,73,5,1,8,2,439,2.79,5.08,1.821,8.68,A,2025-09-02
20666,152,10,1,7,1,2208,9.77,2.161,0.221,12.39,A,2025-07-13
20667,307,21,1,4,1,1457,10.36,3.519,0.34,15.36,B,2025-08-02
20668,414,28,2,7,2,1952,10.09,12.234,1.212,11.03,B,2025-08-06
20669,36,3,2,6,2,2090,9.08,8.951,0.986,6.79,B,2025-07-27
20670,169,11,2,1,3,1666,1.36,10.627,7.814,13.38,B,2025-09-25
20671,435,30,2,1,1,1481,2.42,0.766,0.317,8.83,A,2025-09-08
20672,293,20,1,3,2,1322,11.18,2.574,0.23,12.3,A,2025-08-15
20673,185,12,3,7,3,2028,8.47,3.214,0.379,11.73,A,2025-08-12
20674,296,20,1,3,3,1879,11.85,2.976,0.251,12.11,A,2025-08-21
20675,363,25,2,4,2,1744,11.96,10.279,0.859,13.59,B,2025-09-06
20676,81,6,1,4,2,1713,0.63,5.026,7.978,10.44,A,2025-08-18
20677,259,18,5,2,2,2419,1.6,14.91,9.319,13.92,C,2025-07-06
20678,68,5,1,2,3,149,6.04,8.056,1.334,8.82,A,2025-08-17
20679,440,30,2,5,1,1376,7.5,3.923,0.523,14.57,A,2025-10-15
20680,258,18,5,2,3,1335,9.9,4.151,0.419,16.9,A,2025-09-28
20681,131,9,2,5,1,174,2.45,4.643,1.895,9.96,A,2025-07-27
20682,354,24,4,8,2,926,11.91,7.301,0.613,14.78,B,2025-08-05
20683,288,19,5,1,1,871,1.92,4.796,2.498,12.27,A,2025-08-02
20684,438,30,2,6,2,1072,6.33,1.844,0.291,12.07,C,2025-08-21
20685,179,12,3,4,3,1177,2.38,8.005,3.363,16.28,C,2025-09-13
20686,293,20,1,5,2,1956,5.41,1.783,0.33,11.46,B,2025-08-17
20687,398,28,2,7,2,294,6.31,8.108,1.285,11.05,A,2025-07-24
20688,207,14,4,8,2,944,7.65,5.447,0.712,7.05,A,2025-07-05
20689,310,21,1,3,1,814,2.61,4.273,1.637,16.01,B,2025-07-25
20690,162,11,2,5,3,1873,7.8,6.361,0.816,12.48,B,2025-09-13
20691,443,30,2,7,1,2235,11.89,1.217,0.102,11.85,B,2025-08-29
20692,53,4,4,2,1,2821,11.54,4.167,0.361,10.84,C,2025-08-30
20693,305,20,1,4,3,2035,7.83,7.372,0.942,15.14,B,2025-08-22
20694,104,7,1,7,1,2204,3.29,25.201,7.66,15.27,B,2025-09-22
20695,85,6,1,1,3,248,5.94,4.141,0.697,13.43,A,2025-08-07
20696,441,30,2,1,1,914,3.89,3.901,1.003,14.75,B,2025-09-24
20697,145,10,1,5,1,580,5.51,3.929,0.713,11.58,A,2025-09-15
20698,40,3,2,2,3,350,6.11,4.462,0.73,8.56,B,2025-07-10
20699,114,8,4,5,2,1228,4.57,8.149,1.783,13.74,B,2025-08-25
20700,257,18,5,3,2,2185,7.88,3.414,0.433,13.58,B,2025-07-22
20701,280,19,5,4,3,1522,6.25,6.113,0.978,11.29,A,2025-10-08
20702,243,17,3,8,1,55,3.17,7.048,2.223,12.27,A,2025-10-18
20703,333,23,4,3,3,1083,10.26,7.239,0.706,8.84,B,2025-08-22
20704,103,7,1,6,2,1827,5.84,4.275,0.732,11.54,C,2025-09-28
20705,355,25,2,4,2,2395,7.03,8.479,1.206,15.52,B,2025-08-22
20706,76,5,1,3,2,680,0.64,7.772,12.144,8.37,A,2025-07-11
20707,198,13,5,7,2,285,3.98,5.133,1.29,8.4,A,2025-07-11
20708,105,7,1,3,2,1378,11.6,1.178,0.102,10.76,C,2025-07-29
20709,183,12,3,7,3,961,6.72,2.309,0.344,14.52,B,2025-07-10
20710,350,24,4,3,2,509,4.0,14.027,3.507,12.5,A,2025-08-03
20711,426,29,1,3,1,2525,9.91,4.764,0.481,10.08,C,2025-10-07
20712,284,19,5,3,3,1166,4.27,5.209,1.22,9.61,B,2025-09-06
20713,280,19,5,6,3,2251,10.3,4.46,0.433,15.5,B,2025-07-30
20714,397,28,2,4,1,1754,7.21,10.127,1.405,10.78,B,2025-10-26
20715,365,25,2,3,1,2141,3.09,1.281,0.415,10.68,B,2025-09-21
20716,3,1,4,4,3,273,9.05,2.683,0.296,14.71,A,2025-07-07
20717,236,16,5,8,2,18,5.31,2.543,0.479,8.19,C,2025-07-30
20718,430,30,2,6,3,2601,6.02,6.882,1.143,14.06,B,2025-10-09
20719,123,8,4,7,3,2194,2.57,0.444,0.173,10.66,A,2025-07-05
20720,71,5,1,7,2,101,9.72,9.281,0.955,18.74,A,2025-07-20
20721,137,9,2,1,1,122,3.59,9.124,2.542,10.83,C,2025-09-05
20722,123,8,4,8,1,1551,8.28,8.292,1.001,9.62,B,2025-07-28
20723,303,20,1,1,1,1484,1.7,5.161,3.036,9.1,C,2025-10-22
20724,13,1,4,3,2,1047,4.11,6.591,1.604,6.43,C,2025-10-20
20725,68,5,1,5,1,1933,9.75,7.049,0.723,11.36,A,2025-08-06
20726,293,20,1,5,3,1133,3.76,5.399,1.436,6.9,C,2025-10-21
20727,197,13,5,5,3,1505,1.8,2.628,1.46,11.41,C,2025-09-22
20728,242,17,3,4,3,198,5.97,5.924,0.992,15.46,C,2025-09-01
20729,340,23,4,3,2,531,5.83,5.912,1.014,12.64,C,2025-09-19
20730,348,24,4,3,2,2815,6.18,3.105,0.502,12.8,B,2025-10-20
20731,140,9,2,3,1,2391,8.32,6.104,0.734,7.59,B,2025-09-06
20732,170,11,2,5,1,2024,6.39,4.966,0.777,13.8,A,2025-09-06
20733,289,19,5,3,3,1471,3.46,5.571,1.61,7.58,B,2025-10-09
20734,284,19,5,3,2,252,10.72,6.398,0.597,12.79,A,2025-07-05
20735,285,19,5,8,1,1695,10.42,7.135,0.685,14.37,B,2025-07-02
