OperationID,FieldID,FarmID,RegionID,CropID,DateTimeID,OperationTypeID,InputMaterialID,Quantity,UnitCost,TotalCost,Operator,CreatedDate
15636,322,22,1,8,1767,3,6,28.93,27.31,790.08,Team-11,2025-09-25
15637,34,3,2,5,460,4,1,11.53,25.22,290.79,Team-8,2025-07-14
15638,280,19,5,8,230,1,,8.9,102.37,911.09,Team-8,2025-10-06
15639,192,13,5,5,380,4,2,3.32,47.09,156.34,Team-10,2025-08-04
15640,148,10,1,6,1158,5,4,8.4,53.79,451.84,Team-19,2025-08-25
15641,297,20,1,6,2216,2,,25.46,22.43,571.07,Team-17,2025-07-13
15642,253,17,3,8,845,1,,18.63,119.14,2219.58,Team-14,2025-10-17
15643,77,5,1,8,2589,2,,21.55,40.69,876.87,Team-2,2025-08-20
15644,360,25,2,8,1822,1,,32.14,59.03,1897.22,Team-5,2025-07-02
15645,261,18,5,1,1412,2,,12.73,120.66,1536.0,Team-4,2025-09-28
15646,382,26,3,7,665,5,2,14.53,39.77,577.86,Team-16,2025-08-19
15647,320,22,1,2,1135,3,5,6.62,60.72,401.97,Team-5,2025-08-24
15648,120,8,4,5,26,4,5,10.25,125.05,1281.76,Team-2,2025-07-01
15649,317,22,1,6,1827,5,2,3.41,84.79,289.13,Team-13,2025-07-09
15650,157,10,1,1,2175,3,5,2.37,88.16,208.94,Team-4,2025-08-23
15651,241,17,3,7,1067,4,2,3.74,149.82,560.33,Team-7,2025-08-09
15652,196,13,5,3,978,5,5,14.83,115.83,1717.76,Team-14,2025-10-17
15653,439,30,2,1,2370,1,,5.38,36.01,193.73,Team-14,2025-09-05
15654,45,3,2,1,527,2,,10.19,64.76,659.9,Team-11,2025-10-12
15655,386,26,3,1,1484,2,,7.55,26.29,198.49,Team-2,2025-07-14
15656,122,8,4,8,748,4,2,9.31,10.16,94.59,Team-15,2025-07-29
15657,19,2,4,1,202,3,2,10.57,108.7,1148.96,Team-12,2025-07-20
15658,18,2,4,8,2296,3,5,5.66,40.02,226.51,Team-11,2025-09-16
15659,2,1,4,5,1456,1,,20.97,12.93,271.14,Team-16,2025-10-09
15660,211,14,4,6,899,4,2,6.51,62.1,404.27,Team-1,2025-08-26
15661,424,29,1,2,2014,3,1,4.55,71.01,323.1,Team-8,2025-10-15
15662,194,13,5,1,593,5,7,13.35,148.97,1988.75,Team-12,2025-07-02
15663,332,23,4,1,2678,3,4,10.14,40.55,411.18,Team-9,2025-07-04
15664,390,27,1,7,416,4,3,1.61,144.89,233.27,Team-7,2025-10-16
15665,440,30,2,3,2436,4,1,6.53,105.47,688.72,Team-18,2025-08-11
15666,417,29,1,5,2710,5,4,13.47,67.37,907.47,Team-2,2025-08-22
15667,274,19,5,1,2390,4,1,8.62,64.14,552.89,Team-11,2025-10-26
15668,292,20,1,1,685,5,6,5.64,94.7,534.11,Team-16,2025-09-30
15669,233,16,5,5,332,5,5,13.51,64.96,877.61,Team-10,2025-07-04
15670,5,1,4,8,2371,4,7,13.69,131.06,1794.21,Team-8,2025-08-29
15671,246,17,3,2,2849,2,,9.27,29.7,275.32,Team-9,2025-09-30
15672,297,20,1,3,2387,4,1,21.56,43.75,943.25,Team-13,2025-10-21
15673,240,17,3,6,1896,5,1,8.72,56.25,490.5,Team-7,2025-09-02
15674,410,28,2,5,1076,2,,18.24,76.91,1402.84,Team-13,2025-09-23
15675,2,1,4,6,1865,2,,11.83,32.64,386.13,Team-11,2025-07-05
15676,425,29,1,8,2383,3,1,9.29,143.93,1337.11,Team-5,2025-10-20
15677,391,27,1,4,455,2,,5.73,69.2,396.52,Team-17,2025-09-04
15678,209,14,4,2,2185,1,,9.58,24.94,238.93,Team-7,2025-07-08
15679,226,15,4,4,1032,5,1,14.47,133.46,1931.17,Team-15,2025-09-25
15680,405,28,2,5,1404,4,7,9.43,80.16,755.91,Team-9,2025-08-26
15681,329,23,4,5,1029,5,4,3.7,121.43,449.29,Team-10,2025-08-14
15682,429,29,1,3,1769,5,2,12.89,65.25,841.07,Team-13,2025-07-02
15683,2,1,4,7,1723,4,5,5.63,32.78,184.55,Team-15,2025-09-12
15684,167,11,2,7,422,1,,7.24,10.04,72.69,Team-16,2025-07-07
15685,437,30,2,3,1195,3,1,13.37,56.01,748.85,Team-11,2025-08-25
15686,213,15,4,6,577,2,,4.24,116.28,493.03,Team-1,2025-07-25
15687,252,17,3,1,2536,5,5,7.97,55.55,442.73,Team-16,2025-08-21
15688,341,23,4,7,1749,5,2,14.53,73.23,1064.03,Team-15,2025-10-10
15689,23,2,4,5,1206,3,2,15.45,118.58,1832.06,Team-4,2025-07-28
15690,325,22,1,7,2464,1,,18.18,114.89,2088.7,Team-7,2025-09-23
15691,157,10,1,6,2274,4,5,11.05,106.96,1181.91,Team-19,2025-09-06
15692,227,16,5,1,804,1,,5.89,59.16,348.45,Team-6,2025-07-30
15693,305,20,1,8,1697,3,1,26.43,123.06,3252.48,Team-6,2025-08-18
15694,159,10,1,3,1311,3,2,7.96,134.17,1067.99,Team-11,2025-07-10
15695,330,23,4,3,1709,2,,10.19,34.04,346.87,Team-11,2025-08-03
15696,8,1,4,2,752,3,5,2.81,124.32,349.34,Team-13,2025-07-29
15697,428,29,1,7,1236,4,4,10.11,146.72,1483.34,Team-18,2025-09-12
15698,431,30,2,2,1861,5,3,8.4,21.49,180.52,Team-3,2025-10-21
15699,216,15,4,1,1137,2,,9.22,121.28,1118.2,Team-20,2025-09-01
15700,12,1,4,1,2609,4,2,14.97,87.95,1316.61,Team-9,2025-09-05
15701,259,18,5,5,425,5,2,9.69,95.23,922.78,Team-16,2025-07-10
15702,295,20,1,7,2380,2,,10.29,85.09,875.58,Team-5,2025-07-15
15703,357,25,2,8,1487,2,,4.55,30.26,137.68,Team-1,2025-07-06
15704,265,18,5,5,2183,2,,21.6,100.06,2161.3,Team-2,2025-08-11
15705,351,24,4,8,2361,4,4,20.0,57.08,1141.6,Team-2,2025-08-13
15706,111,8,4,7,2667,2,,11.54,128.84,1486.81,Team-4,2025-08-17
15707,364,25,2,6,1129,3,6,3.95,64.67,255.45,Team-19,2025-07-31
15708,77,5,1,8,2292,4,7,10.6,28.98,307.19,Team-18,2025-07-30
15709,204,13,5,2,2318,1,,14.55,33.45,486.7,Team-10,2025-09-25
15710,169,11,2,1,2173,2,,15.62,82.76,1292.71,Team-20,2025-09-04
15711,244,17,3,7,1704,4,2,9.06,142.42,1290.33,Team-8,2025-07-25
15712,130,9,2,1,1153,1,,8.62,84.53,728.65,Team-3,2025-09-07
15713,110,7,1,5,2639,1,,6.99,25.86,180.76,Team-16,2025-07-21
15714,70,5,1,5,1749,1,,17.81,110.91,1975.31,Team-9,2025-09-30
15715,381,26,3,3,878,4,6,13.22,89.01,1176.71,Team-7,2025-09-28
15716,227,16,5,8,137,4,3,1.92,124.44,238.92,Team-1,2025-09-30
15717,24,2,4,1,1485,4,1,4.66,13.64,63.56,Team-14,2025-09-12
15718,295,20,1,4,677,2,,8.06,103.24,832.11,Team-2,2025-07-04
15719,413,28,2,8,2598,3,6,15.71,122.37,1922.43,Team-14,2025-08-03
15720,212,14,4,6,987,3,4,9.43,89.01,839.36,Team-19,2025-09-03
15721,180,12,3,3,2535,4,4,6.08,61.15,371.79,Team-2,2025-07-10
15722,235,16,5,7,772,2,,32.25,95.26,3072.14,Team-16,2025-08-25
15723,1,1,4,8,1150,5,4,13.53,16.67,225.55,Team-5,2025-08-17
15724,171,11,2,8,512,2,,16.31,141.94,2315.04,Team-5,2025-10-27
15725,44,3,2,4,1883,2,,13.35,104.86,1399.88,Team-1,2025-10-18
15726,104,7,1,5,2003,4,7,6.28,33.73,211.82,Team-18,2025-08-25
15727,96,6,1,5,1566,2,,23.71,53.88,1277.49,Team-17,2025-07-24
15728,299,20,1,3,2211,4,5,14.12,104.8,1479.78,Team-17,2025-07-19
15729,106,7,1,2,1261,1,,7.07,86.49,611.48,Team-7,2025-10-24
15730,200,13,5,5,1260,4,7,12.94,58.79,760.74,Team-12,2025-07-15
15731,224,15,4,8,1252,2,,6.07,132.71,805.55,Team-18,2025-07-02
15732,352,24,4,1,512,3,1,7.09,36.14,256.23,Team-12,2025-09-14
15733,155,10,1,7,743,1,,3.73,54.9,204.78,Team-1,2025-08-24
15734,220,15,4,7,1490,2,,10.26,135.76,1392.9,Team-2,2025-07-18
15735,226,15,4,2,800,3,4,17.45,95.77,1671.19,Team-3,2025-10-19
15736,428,29,1,4,7,4,4,5.69,56.81,323.25,Team-15,2025-10-11
15737,243,17,3,4,426,1,,17.6,116.98,2058.85,Team-6,2025-09-26
15738,443,30,2,2,1625,2,,4.4,134.0,589.6,Team-15,2025-09-05
15739,1,1,4,1,2619,2,,10.81,101.53,1097.54,Team-7,2025-10-10
15740,72,5,1,5,1057,2,,9.6,67.78,650.69,Team-5,2025-09-25
15741,330,23,4,7,174,2,,9.63,133.59,1286.47,Team-15,2025-10-10
15742,406,28,2,4,2066,1,,6.31,40.39,254.86,Team-13,2025-07-08
15743,430,30,2,2,362,2,,5.6,18.32,102.59,Team-4,2025-10-11
15744,80,5,1,7,404,5,4,7.02,66.0,463.32,Team-8,2025-08-07
15745,408,28,2,2,657,5,5,17.58,44.74,786.53,Team-16,2025-08-17
15746,54,4,4,8,82,4,1,1.14,106.0,120.84,Team-7,2025-07-15
15747,145,10,1,3,117,2,,9.54,130.18,1241.92,Team-6,2025-10-26
15748,399,28,2,4,1940,1,,17.24,82.7,1425.75,Team-13,2025-10-16
15749,330,23,4,8,594,1,,9.2,49.86,458.71,Team-3,2025-07-31
15750,403,28,2,8,1924,4,4,19.14,109.33,2092.58,Team-13,2025-08-29
15751,433,30,2,2,1678,3,5,22.76,44.8,1019.65,Team-14,2025-08-18
15752,216,15,4,2,244,2,,5.68,69.72,396.01,Team-9,2025-07-16
15753,140,9,2,5,1405,5,2,16.29,141.32,2302.1,Team-17,2025-09-30
15754,381,26,3,4,1518,4,7,8.55,67.03,573.11,Team-1,2025-07-25
15755,70,5,1,8,2478,2,,32.96,143.47,4728.77,Team-12,2025-10-08
15756,208,14,4,4,2783,3,1,22.92,98.82,2264.95,Team-8,2025-09-27
15757,437,30,2,3,1413,4,6,10.14,125.69,1274.5,Team-7,2025-09-29
15758,229,16,5,4,441,1,,18.67,26.09,487.1,Team-2,2025-07-04
15759,274,19,5,3,533,2,,8.5,71.23,605.46,Team-1,2025-08-11
15760,73,5,1,7,15,5,3,13.61,103.19,1404.42,Team-20,2025-09-19
15761,26,2,4,1,2099,1,,5.38,26.28,141.39,Team-5,2025-10-16
15762,101,7,1,8,45,2,,20.01,60.74,1215.41,Team-1,2025-07-21
15763,231,16,5,8,361,2,,7.31,77.13,563.82,Team-7,2025-08-16
15764,250,17,3,2,2032,1,,6.0,113.73,682.38,Team-11,2025-07-17
15765,83,6,1,8,2547,1,,4.12,134.3,553.32,Team-4,2025-07-28
15766,60,4,4,6,41,5,7,8.63,98.8,852.64,Team-18,2025-08-23
15767,396,27,1,4,2387,3,4,10.13,90.79,919.7,Team-4,2025-07-15
15768,60,4,4,5,2150,3,7,17.88,12.54,224.22,Team-4,2025-09-02
15769,79,5,1,4,2273,2,,6.21,81.59,506.67,Team-19,2025-09-09
15770,267,18,5,8,2165,5,7,6.27,141.17,885.14,Team-18,2025-07-10
15771,146,10,1,7,2151,3,4,7.17,106.54,763.89,Team-8,2025-09-11
15772,44,3,2,5,2674,4,6,5.27,124.97,658.59,Team-14,2025-10-21
15773,404,28,2,7,1548,2,,11.05,112.25,1240.36,Team-16,2025-10-19
15774,136,9,2,4,454,4,2,9.75,12.07,117.68,Team-9,2025-09-28
15775,200,13,5,2,1837,5,7,3.95,136.31,538.42,Team-2,2025-08-23
15776,275,19,5,8,1402,5,5,4.02,49.28,198.11,Team-8,2025-08-17
15777,82,6,1,2,604,3,2,5.97,54.27,323.99,Team-6,2025-07-27
15778,302,20,1,6,2278,4,4,17.86,33.15,592.06,Team-6,2025-08-18
15779,277,19,5,8,1900,2,,5.46,112.81,615.94,Team-15,2025-09-19
15780,287,19,5,4,574,1,,4.64,32.19,149.36,Team-11,2025-10-14
15781,15,1,4,8,2641,5,7,12.06,44.06,531.36,Team-10,2025-09-15
15782,435,30,2,8,2596,2,,2.48,147.82,366.59,Team-5,2025-09-09
15783,295,20,1,5,2494,1,,11.96,85.54,1023.06,Team-14,2025-09-04
15784,19,2,4,7,1946,2,,17.29,72.43,1252.31,Team-14,2025-09-18
15785,322,22,1,2,2189,3,2,10.67,118.95,1269.2,Team-2,2025-07-10
15786,39,3,2,8,484,5,2,8.78,103.93,912.51,Team-8,2025-08-05
15787,349,24,4,7,1871,5,6,12.17,27.33,332.61,Team-4,2025-10-18
15788,421,29,1,3,1221,3,7,11.57,59.69,690.61,Team-17,2025-07-05
15789,107,7,1,7,2632,5,2,12.48,110.34,1377.04,Team-19,2025-10-20
15790,208,14,4,2,2419,1,,9.34,68.58,640.54,Team-3,2025-10-15
15791,175,12,3,4,473,4,5,12.28,69.46,852.97,Team-15,2025-09-06
15792,245,17,3,2,197,1,,11.18,86.15,963.16,Team-18,2025-09-24
15793,152,10,1,3,2769,1,,15.12,60.71,917.94,Team-11,2025-10-22
15794,295,20,1,7,440,3,1,15.29,65.86,1007.0,Team-8,2025-07-18
15795,86,6,1,7,950,1,,18.51,62.76,1161.69,Team-5,2025-07-25
15796,123,8,4,5,1824,1,,7.85,79.77,626.19,Team-3,2025-07-19
15797,11,1,4,3,1045,3,6,20.08,128.83,2586.91,Team-1,2025-08-17
15798,430,30,2,5,1711,5,4,10.6,42.46,450.08,Team-3,2025-10-09
15799,359,25,2,6,2338,4,5,15.96,112.02,1787.84,Team-13,2025-08-06
15800,328,23,4,3,1021,1,,42.57,100.43,4275.31,Team-8,2025-08-02
15801,127,9,2,8,291,3,1,18.13,108.32,1963.84,Team-12,2025-09-25
15802,50,4,4,6,2002,3,5,13.09,45.91,600.96,Team-4,2025-08-05
15803,125,8,4,5,2825,1,,4.75,41.86,198.84,Team-6,2025-07-26
15804,187,12,3,3,410,5,1,3.38,34.95,118.13,Team-18,2025-08-13
15805,148,10,1,3,2397,3,1,18.95,32.9,623.45,Team-9,2025-09-05
15806,228,16,5,7,621,4,4,7.92,19.01,150.56,Team-9,2025-10-13
15807,184,12,3,5,830,1,,18.89,62.85,1187.24,Team-11,2025-08-23
15808,37,3,2,2,2109,2,,34.08,101.73,3466.96,Team-10,2025-10-12
15809,183,12,3,5,2809,3,7,15.34,32.03,491.34,Team-8,2025-07-05
15810,391,27,1,3,1674,4,5,13.12,146.23,1918.54,Team-10,2025-07-15
15811,38,3,2,5,1442,1,,12.54,31.02,388.99,Team-9,2025-09-16
15812,84,6,1,5,1774,2,,6.33,23.33,147.68,Team-17,2025-08-26
15813,317,22,1,6,653,1,,9.16,91.28,836.12,Team-19,2025-09-12
15814,258,18,5,8,1201,1,,14.82,83.33,1234.95,Team-12,2025-08-23
15815,82,6,1,4,1433,3,4,8.5,107.21,911.28,Team-6,2025-07-06
15816,361,25,2,4,2314,2,,19.18,106.29,2038.64,Team-8,2025-10-23
15817,25,2,4,1,1425,1,,10.08,81.58,822.33,Team-9,2025-08-08
15818,104,7,1,4,2539,4,6,24.68,112.81,2784.15,Team-13,2025-10-24
15819,181,12,3,8,1009,5,2,18.93,133.67,2530.37,Team-5,2025-09-29
15820,18,2,4,7,1412,4,6,8.8,137.43,1209.38,Team-9,2025-07-03
15821,73,5,1,6,1447,2,,11.96,113.01,1351.6,Team-11,2025-07-08
15822,27,2,4,6,2721,1,,6.83,134.92,921.5,Team-8,2025-09-16
15823,37,3,2,4,188,3,3,3.23,12.66,40.89,Team-13,2025-08-31
15824,263,18,5,4,1471,1,,13.86,126.02,1746.64,Team-9,2025-08-01
15825,127,9,2,6,1119,4,2,8.82,92.05,811.88,Team-7,2025-07-25
15826,373,26,3,1,23,2,,3.86,118.68,458.1,Team-5,2025-07-27
15827,339,23,4,8,1731,4,2,13.75,134.83,1853.91,Team-20,2025-07-19
15828,6,1,4,8,1775,5,2,12.06,95.01,1145.82,Team-14,2025-07-20
15829,21,2,4,3,2536,5,1,6.24,35.01,218.46,Team-3,2025-07-22
15830,274,19,5,1,1145,1,,10.7,97.41,1042.29,Team-20,2025-07-25
15831,340,23,4,6,1265,1,,20.52,78.56,1612.05,Team-8,2025-08-04
15832,361,25,2,8,1287,2,,8.46,147.28,1245.99,Team-4,2025-07-07
15833,140,9,2,7,2058,4,1,12.48,50.07,624.87,Team-13,2025-07-09
15834,344,23,4,1,901,2,,12.4,110.17,1366.11,Team-20,2025-09-27
15835,221,15,4,1,717,2,,25.96,95.71,2484.63,Team-6,2025-09-13
15836,34,3,2,4,56,2,,19.47,122.74,2389.75,Team-10,2025-10-19
15837,263,18,5,7,104,1,,9.42,145.54,1370.99,Team-9,2025-07-02
15838,274,19,5,4,1002,4,2,5.3,36.71,194.56,Team-5,2025-10-01
15839,287,19,5,8,2195,2,,4.53,99.3,449.83,Team-11,2025-10-21
15840,300,20,1,7,305,4,2,10.11,91.43,924.36,Team-5,2025-08-01
15841,258,18,5,3,2500,5,3,3.78,47.81,180.72,Team-17,2025-08-25
15842,273,19,5,1,926,1,,11.08,57.42,636.21,Team-5,2025-08-08
15843,205,14,4,8,517,4,5,3.61,10.75,38.81,Team-3,2025-09-23
15844,87,6,1,4,1861,3,6,11.15,21.17,236.05,Team-9,2025-09-05
15845,240,17,3,4,2423,3,5,6.58,56.26,370.19,Team-13,2025-09-11
15846,53,4,4,8,2345,4,2,41.65,24.01,1000.02,Team-4,2025-07-03
15847,72,5,1,6,1666,5,4,10.45,75.51,789.08,Team-2,2025-09-22
15848,279,19,5,8,822,4,6,14.7,117.28,1724.02,Team-6,2025-07-01
15849,399,28,2,1,219,2,,9.76,140.97,1375.87,Team-3,2025-08-19
15850,411,28,2,7,1297,2,,6.54,148.39,970.47,Team-10,2025-07-28
15851,323,22,1,6,318,2,,18.44,79.86,1472.62,Team-13,2025-09-19
15852,26,2,4,8,1886,3,5,18.85,94.94,1789.62,Team-2,2025-09-15
15853,87,6,1,5,1075,2,,7.36,89.08,655.63,Team-14,2025-07-22
15854,120,8,4,6,1419,2,,8.81,121.07,1066.63,Team-5,2025-09-29
15855,405,28,2,8,2624,4,3,8.1,90.74,734.99,Team-8,2025-10-28
15856,123,8,4,2,1337,3,1,21.91,114.98,2519.21,Team-19,2025-07-01
15857,72,5,1,8,33,1,,2.52,136.25,343.35,Team-9,2025-09-04
15858,225,15,4,2,135,3,4,22.13,143.07,3166.14,Team-2,2025-10-09
15859,161,11,2,8,1526,1,,15.69,46.47,729.11,Team-12,2025-10-04
15860,379,26,3,7,612,1,,18.27,112.62,2057.57,Team-8,2025-10-20
15861,113,8,4,7,2740,5,2,11.87,126.36,1499.89,Team-19,2025-07-23
15862,149,10,1,2,2158,3,3,7.42,128.07,950.28,Team-19,2025-10-01
15863,102,7,1,4,1057,2,,10.49,132.58,1390.76,Team-5,2025-08-23
15864,102,7,1,3,2810,3,3,6.96,102.73,715.0,Team-4,2025-10-16
15865,182,12,3,1,477,2,,14.68,13.17,193.34,Team-5,2025-08-31
15866,225,15,4,4,277,3,2,17.61,38.02,669.53,Team-3,2025-09-19
15867,22,2,4,8,1087,4,7,13.28,87.09,1156.56,Team-10,2025-08-14
15868,52,4,4,7,500,5,4,16.45,68.08,1119.92,Team-16,2025-08-25
15869,364,25,2,6,88,3,1,27.3,102.45,2796.88,Team-15,2025-08-06
15870,13,1,4,3,1800,1,,18.9,45.43,858.63,Team-16,2025-08-26
15871,379,26,3,7,278,1,,36.2,19.15,693.23,Team-1,2025-07-08
15872,435,30,2,3,203,5,5,11.76,88.79,1044.17,Team-18,2025-08-30
15873,28,2,4,8,120,4,3,13.24,126.18,1670.62,Team-2,2025-08-16
15874,140,9,2,4,538,3,3,18.91,68.26,1290.8,Team-16,2025-10-14
15875,371,26,3,6,2867,1,,3.86,135.97,524.84,Team-9,2025-09-30
15876,372,26,3,8,1088,5,2,3.44,66.38,228.35,Team-1,2025-10-06
15877,395,27,1,5,1818,3,4,19.51,114.64,2236.63,Team-1,2025-09-27
15878,99,7,1,8,263,3,3,4.75,59.43,282.29,Team-9,2025-07-26
15879,405,28,2,6,1366,1,,20.37,82.18,1674.01,Team-7,2025-09-29
15880,54,4,4,2,860,3,1,10.72,127.56,1367.44,Team-16,2025-08-12
15881,432,30,2,7,2076,5,7,14.52,46.07,668.94,Team-5,2025-07-13
15882,306,21,1,8,504,5,1,14.19,108.43,1538.62,Team-11,2025-09-14
15883,278,19,5,5,2239,3,5,9.83,134.07,1317.91,Team-5,2025-10-21
15884,221,15,4,4,928,5,4,7.2,22.52,162.14,Team-16,2025-10-12
15885,411,28,2,1,718,3,5,8.98,44.17,396.65,Team-19,2025-09-19
15886,426,29,1,3,2691,5,6,9.72,129.26,1256.41,Team-6,2025-10-09
15887,428,29,1,4,2514,2,,10.17,23.71,241.13,Team-17,2025-08-26
15888,31,3,2,3,2867,1,,19.39,100.12,1941.33,Team-13,2025-08-18
15889,291,20,1,3,1983,4,2,9.2,29.91,275.17,Team-7,2025-10-18
15890,345,23,4,4,1997,5,2,20.76,129.87,2696.1,Team-5,2025-07-14
15891,352,24,4,4,2076,2,,2.46,127.36,313.31,Team-3,2025-09-15
15892,294,20,1,1,479,3,2,9.21,46.74,430.48,Team-20,2025-10-02
15893,225,15,4,1,1388,3,3,12.33,41.25,508.61,Team-18,2025-08-23
15894,122,8,4,8,2348,1,,14.85,146.3,2172.56,Team-10,2025-08-05
15895,99,7,1,4,2288,1,,8.98,67.0,601.66,Team-14,2025-10-03
15896,73,5,1,1,938,4,1,22.02,13.62,299.91,Team-2,2025-08-24
15897,300,20,1,7,1936,4,5,23.21,79.84,1853.09,Team-19,2025-08-31
15898,22,2,4,8,1165,2,,10.82,58.95,637.84,Team-20,2025-10-03
15899,368,26,3,8,822,3,2,7.22,13.06,94.29,Team-12,2025-09-01
15900,238,16,5,2,2408,2,,3.29,140.64,462.71,Team-3,2025-07-05
15901,291,20,1,1,435,1,,34.12,14.4,491.33,Team-1,2025-09-09
15902,9,1,4,5,2533,2,,14.49,88.58,1283.52,Team-17,2025-07-29
15903,434,30,2,7,1673,5,3,7.0,109.12,763.84,Team-5,2025-09-02
15904,81,6,1,7,2769,2,,16.61,72.84,1209.87,Team-7,2025-07-02
15905,143,10,1,3,1037,4,6,18.22,52.6,958.37,Team-4,2025-10-22
15906,216,15,4,2,1641,5,5,3.17,52.08,165.09,Team-4,2025-10-07
15907,311,21,1,4,311,5,5,4.66,103.55,482.54,Team-5,2025-10-08
15908,31,3,2,8,2482,3,6,6.09,36.89,224.66,Team-1,2025-08-26
15909,209,14,4,7,2590,3,4,4.72,123.66,583.68,Team-20,2025-07-18
15910,231,16,5,7,2592,4,2,6.96,149.62,1041.36,Team-8,2025-09-02
15911,107,7,1,1,2563,1,,19.68,146.47,2882.53,Team-17,2025-08-01
15912,38,3,2,8,2236,1,,11.64,23.91,278.31,Team-7,2025-07-01
15913,279,19,5,6,576,1,,9.33,60.02,559.99,Team-4,2025-07-25
15914,209,14,4,5,1313,5,3,22.25,94.99,2113.53,Team-5,2025-09-04
15915,56,4,4,5,729,2,,18.57,144.8,2688.94,Team-7,2025-08-02
15916,146,10,1,3,2445,5,5,12.82,41.32,529.72,Team-16,2025-10-18
15917,125,8,4,7,2232,2,,11.56,19.07,220.45,Team-16,2025-08-31
15918,8,1,4,8,194,3,3,9.99,39.31,392.71,Team-8,2025-08-13
15919,343,23,4,7,294,3,7,5.43,64.61,350.83,Team-19,2025-07-27
15920,138,9,2,3,2431,2,,7.26,81.37,590.75,Team-18,2025-10-22
15921,381,26,3,8,1140,2,,12.45,143.43,1785.7,Team-6,2025-09-16
15922,361,25,2,5,2064,4,1,13.91,46.39,645.28,Team-20,2025-08-30
15923,399,28,2,4,1037,2,,6.79,30.17,204.85,Team-20,2025-08-24
15924,162,11,2,1,1905,5,5,20.59,115.3,2374.03,Team-11,2025-07-29
15925,16,2,4,4,28,4,5,7.03,10.3,72.41,Team-8,2025-10-19
15926,3,1,4,7,1724,1,,29.43,87.86,2585.72,Team-18,2025-07-07
15927,4,1,4,8,1696,3,4,10.19,38.45,391.81,Team-12,2025-09-21
15928,83,6,1,7,2530,1,,29.11,69.51,2023.44,Team-15,2025-09-08
15929,41,3,2,2,1220,4,4,7.17,127.94,917.33,Team-19,2025-08-09
15930,126,9,2,5,2817,4,1,7.25,14.01,101.57,Team-8,2025-08-24
15931,330,23,4,3,2858,2,,13.72,11.57,158.74,Team-16,2025-08-02
15932,295,20,1,4,2758,2,,12.81,140.17,1795.58,Team-14,2025-08-13
15933,38,3,2,7,2057,5,4,10.68,57.99,619.33,Team-17,2025-10-20
15934,88,6,1,5,2319,4,2,2.7,83.09,224.34,Team-11,2025-07-26
15935,271,18,5,3,2782,4,3,6.17,49.59,305.97,Team-16,2025-07-18
15936,283,19,5,7,2838,5,6,6.91,23.83,164.67,Team-15,2025-10-12
15937,413,28,2,2,1192,2,,12.33,39.82,490.98,Team-16,2025-10-27
15938,81,6,1,1,768,4,7,11.66,64.56,752.77,Team-2,2025-07-25
15939,127,9,2,8,579,4,5,3.26,10.11,32.96,Team-12,2025-07-14
15940,221,15,4,4,1329,5,1,3.08,69.87,215.2,Team-11,2025-08-10
15941,409,28,2,6,2683,5,2,5.6,51.47,288.23,Team-10,2025-09-14
15942,439,30,2,6,2614,4,1,5.81,67.36,391.36,Team-12,2025-10-15
15943,424,29,1,6,1752,3,2,6.51,25.59,166.59,Team-8,2025-10-28
15944,85,6,1,1,5,1,,27.27,60.94,1661.83,Team-19,2025-07-04
15945,94,6,1,5,2408,5,5,14.21,21.31,302.82,Team-20,2025-09-09
15946,273,19,5,6,2049,4,7,9.75,49.62,483.79,Team-10,2025-08-06
15947,78,5,1,6,92,1,,11.27,35.7,402.34,Team-17,2025-07-24
15948,36,3,2,4,824,1,,9.75,95.17,927.91,Team-6,2025-07-11
15949,369,26,3,6,1197,3,6,7.08,140.6,995.45,Team-20,2025-10-17
15950,23,2,4,2,487,2,,21.38,88.68,1895.98,Team-12,2025-07-20
15951,367,26,3,8,2813,1,,7.74,143.47,1110.46,Team-17,2025-09-07
15952,178,12,3,8,152,1,,11.2,39.89,446.77,Team-6,2025-09-05
15953,328,23,4,1,1994,4,5,10.18,42.65,434.18,Team-10,2025-09-19
15954,215,15,4,4,166,5,7,12.65,123.48,1562.02,Team-16,2025-10-08
15955,99,7,1,5,2105,1,,7.38,143.08,1055.93,Team-9,2025-10-03
15956,320,22,1,6,346,2,,8.67,72.6,629.44,Team-9,2025-09-05
15957,286,19,5,1,1300,1,,9.39,13.19,123.85,Team-1,2025-10-23
15958,185,12,3,5,1574,5,4,9.49,37.07,351.79,Team-4,2025-07-28
15959,406,28,2,3,1103,5,2,4.55,29.14,132.59,Team-13,2025-08-25
15960,241,17,3,8,935,2,,8.91,43.62,388.65,Team-2,2025-07-14
15961,236,16,5,7,1184,4,2,15.4,129.35,1991.99,Team-18,2025-07-18
15962,371,26,3,5,845,4,1,3.88,111.22,431.53,Team-14,2025-07-12
15963,229,16,5,7,1694,4,6,10.11,131.45,1328.96,Team-7,2025-08-13
15964,286,19,5,8,2588,1,,9.13,93.53,853.93,Team-2,2025-07-20
15965,97,6,1,4,262,5,7,10.18,31.44,320.06,Team-8,2025-09-07
15966,56,4,4,4,222,1,,8.59,122.85,1055.28,Team-3,2025-08-24
15967,380,26,3,2,2469,3,4,10.83,132.5,1434.98,Team-10,2025-10-17
15968,212,14,4,6,1984,2,,5.1,147.73,753.42,Team-8,2025-07-11
15969,250,17,3,2,1300,5,6,13.29,21.78,289.46,Team-2,2025-09-01
