IrrigationEventID,FieldID,FarmID,RegionID,IrrigationMethodID,DateTimeID,VolumeM3,DurationMinutes,EnergyKWh,SourceType,CreatedDate
15883,69,5,1,2,957,31.39,210,47.4,Borewell,2025-07-10
15884,52,4,4,4,1948,70.99,33,2.4,Borewell,2025-07-13
15885,99,7,1,1,2667,27.98,61,37.32,Canal,2025-10-15
15886,387,27,1,2,2503,32.06,173,12.5,Reservoir,2025-07-26
15887,63,4,4,4,305,100.57,18,2.52,Borewell,2025-08-02
15888,424,29,1,1,1253,107.03,68,20.82,Canal,2025-09-21
15889,156,10,1,4,1701,260.39,232,17.67,Borewell,2025-10-14
15890,398,28,2,2,1864,77.96,139,37.13,Canal,2025-08-17
15891,409,28,2,2,1339,65.63,93,5.68,Borewell,2025-09-05
15892,146,10,1,2,2208,97.02,49,1.4,Canal,2025-07-18
15893,267,18,5,4,2539,168.87,178,6.46,Reservoir,2025-08-18
15894,306,21,1,2,2239,41.78,93,3.54,Reservoir,2025-10-23
15895,182,12,3,2,67,62.95,150,1.61,Canal,2025-09-08
15896,332,23,4,4,349,167.03,148,25.0,Canal,2025-07-03
15897,327,22,1,2,546,91.71,26,24.69,Canal,2025-09-30
15898,143,10,1,4,703,37.23,68,4.03,Borewell,2025-10-25
15899,432,30,2,3,2302,224.65,196,2.13,Borewell,2025-07-27
15900,20,2,4,4,299,109.07,29,16.48,Canal,2025-08-07
15901,50,4,4,4,787,48.82,46,62.88,Borewell,2025-07-09
15902,421,29,1,4,1236,101.99,156,8.12,Borewell,2025-10-26
15903,427,29,1,1,2739,129.62,148,15.46,Canal,2025-07-04
15904,437,30,2,3,2666,61.09,224,1.53,Reservoir,2025-07-14
15905,147,10,1,4,2743,81.09,106,7.23,Borewell,2025-09-06
15906,80,5,1,1,2053,64.25,46,14.29,Borewell,2025-07-07
15907,34,3,2,4,1685,67.53,167,18.98,Canal,2025-10-02
15908,407,28,2,4,1633,56.8,165,8.32,Canal,2025-08-24
15909,307,21,1,3,284,90.57,43,24.56,Reservoir,2025-09-01
15910,419,29,1,4,1996,124.14,24,17.24,Canal,2025-09-26
15911,107,7,1,4,1710,69.54,135,7.79,Canal,2025-08-13
15912,265,18,5,1,899,157.02,121,12.64,Borewell,2025-08-20
15913,110,7,1,3,1080,19.94,67,22.77,Reservoir,2025-10-13
15914,130,9,2,4,1411,93.46,139,7.5,Borewell,2025-08-02
15915,58,4,4,4,1259,69.38,56,28.27,Canal,2025-08-27
15916,142,10,1,3,871,46.68,96,6.12,Borewell,2025-10-10
15917,78,5,1,4,375,54.51,125,32.88,Borewell,2025-08-07
15918,46,3,2,3,1079,66.4,40,20.42,Borewell,2025-10-22
15919,119,8,4,4,1348,24.82,207,6.81,Borewell,2025-08-30
15920,425,29,1,3,1691,45.83,206,47.2,Canal,2025-08-05
15921,127,9,2,4,2140,38.86,189,11.98,Borewell,2025-09-03
15922,362,25,2,4,2714,86.15,97,4.71,Canal,2025-09-23
15923,341,23,4,1,2143,84.64,147,2.8,Borewell,2025-07-04
15924,32,3,2,2,236,27.28,191,11.32,Borewell,2025-09-24
15925,20,2,4,3,2374,28.35,141,20.21,Canal,2025-09-09
15926,36,3,2,3,2558,76.82,111,15.65,Borewell,2025-08-01
15927,309,21,1,3,1505,37.77,41,9.6,Canal,2025-07-20
15928,240,17,3,1,1966,75.79,105,6.03,Borewell,2025-10-01
15929,100,7,1,4,1072,86.36,89,30.54,Reservoir,2025-09-01
15930,361,25,2,1,418,42.41,166,25.85,Borewell,2025-08-06
15931,298,20,1,1,1806,64.68,179,6.52,Canal,2025-10-23
15932,318,22,1,4,779,36.6,211,18.73,Borewell,2025-08-19
15933,94,6,1,1,2288,21.69,196,3.69,Reservoir,2025-07-23
15934,364,25,2,2,503,35.45,49,50.44,Canal,2025-08-24
15935,203,13,5,1,575,145.22,192,16.62,Reservoir,2025-07-22
15936,353,24,4,1,1535,65.64,234,12.84,Reservoir,2025-08-06
15937,98,7,1,1,2355,39.64,131,19.94,Borewell,2025-09-26
15938,159,10,1,4,2410,45.87,190,5.31,Canal,2025-07-28
15939,274,19,5,2,989,88.87,185,15.73,Borewell,2025-10-12
15940,410,28,2,4,2359,69.16,163,30.18,Borewell,2025-10-09
15941,432,30,2,4,1614,71.53,158,15.37,Reservoir,2025-07-09
15942,161,11,2,3,825,179.88,138,15.29,Canal,2025-08-16
15943,294,20,1,2,2277,49.97,17,5.92,Canal,2025-07-15
15944,172,11,2,2,2563,118.18,239,5.56,Borewell,2025-08-08
15945,309,21,1,4,1984,38.14,96,5.14,Canal,2025-10-04
15946,393,27,1,2,56,26.69,195,31.66,Borewell,2025-09-26
15947,214,15,4,3,2035,75.67,84,9.66,Reservoir,2025-08-27
15948,241,17,3,3,1916,102.64,212,9.32,Borewell,2025-08-23
15949,103,7,1,3,1922,30.36,173,12.98,Borewell,2025-10-12
15950,104,7,1,1,1172,67.94,90,39.35,Canal,2025-10-10
15951,412,28,2,3,2502,35.92,68,6.7,Canal,2025-09-23
15952,438,30,2,4,26,126.36,118,15.63,Borewell,2025-10-08
15953,344,23,4,1,847,25.59,82,23.58,Borewell,2025-09-25
15954,91,6,1,4,1232,72.65,56,10.18,Borewell,2025-09-05
15955,310,21,1,3,803,158.71,194,3.58,Borewell,2025-10-28
15956,101,7,1,2,439,69.57,116,11.4,Canal,2025-10-18
15957,240,17,3,2,164,78.32,223,53.27,Canal,2025-10-03
15958,91,6,1,4,2520,67.79,102,37.36,Canal,2025-08-09
15959,227,16,5,3,1928,76.53,52,1.34,Reservoir,2025-07-27
15960,38,3,2,2,91,39.12,214,6.04,Canal,2025-10-15
15961,344,23,4,3,2779,77.78,200,11.46,Borewell,2025-09-12
15962,401,28,2,3,45,17.2,221,8.21,Reservoir,2025-10-27
15963,105,7,1,4,1652,71.39,171,11.45,Reservoir,2025-09-10
15964,214,15,4,2,2595,99.74,51,3.87,Borewell,2025-10-27
15965,9,1,4,2,668,144.33,43,25.03,Canal,2025-07-25
15966,377,26,3,3,2670,159.75,89,19.54,Borewell,2025-07-03
15967,387,27,1,4,601,39.83,140,12.51,Reservoir,2025-07-23
15968,50,4,4,3,1423,113.29,191,24.48,Canal,2025-07-07
15969,80,5,1,1,2523,165.64,224,6.51,Canal,2025-07-07
15970,86,6,1,3,1037,87.45,150,8.65,Reservoir,2025-07-09
15971,120,8,4,4,1807,43.82,93,22.76,Borewell,2025-10-26
15972,37,3,2,1,646,92.19,24,24.87,Canal,2025-08-26
15973,180,12,3,3,198,79.05,134,12.85,Canal,2025-08-15
15974,281,19,5,2,1390,98.4,97,20.25,Borewell,2025-07-01
15975,185,12,3,2,1084,34.53,20,20.13,Canal,2025-09-18
15976,8,1,4,3,1870,43.12,48,45.52,Reservoir,2025-07-29
15977,218,15,4,2,1717,54.02,20,15.28,Borewell,2025-10-06
15978,176,12,3,1,1903,42.85,44,5.91,Borewell,2025-10-01
15979,262,18,5,3,1557,69.14,87,8.02,Borewell,2025-08-08
15980,189,13,5,1,2061,94.03,133,26.08,Borewell,2025-09-24
15981,402,28,2,3,1732,78.4,68,12.32,Canal,2025-09-09
15982,144,10,1,3,2506,74.53,126,23.22,Canal,2025-10-19
15983,279,19,5,1,1366,51.12,15,21.93,Borewell,2025-07-30
15984,339,23,4,1,2565,58.09,76,12.7,Borewell,2025-10-01
15985,354,24,4,2,555,136.63,119,42.49,Reservoir,2025-10-27
15986,370,26,3,2,515,39.74,155,8.94,Canal,2025-08-24
15987,395,27,1,4,406,163.05,152,11.93,Canal,2025-09-10
15988,425,29,1,1,2809,30.86,192,28.82,Borewell,2025-09-21
15989,125,8,4,1,1163,115.74,154,27.54,Borewell,2025-10-07
15990,76,5,1,3,1948,169.65,163,17.31,Borewell,2025-07-10
15991,342,23,4,4,619,38.84,193,3.26,Borewell,2025-08-30
15992,91,6,1,4,1864,54.07,104,18.93,Canal,2025-08-12
15993,176,12,3,4,2672,57.0,214,37.42,Reservoir,2025-07-04
15994,81,6,1,2,1615,121.29,172,4.94,Canal,2025-07-29
15995,1,1,4,3,1989,147.74,191,13.14,Borewell,2025-10-09
15996,151,10,1,2,1019,41.07,177,6.69,Reservoir,2025-08-28
15997,35,3,2,1,664,72.11,86,8.28,Canal,2025-09-17
15998,118,8,4,4,812,93.18,57,6.65,Canal,2025-07-30
15999,148,10,1,2,2347,26.96,138,15.54,Borewell,2025-09-27
16000,3,1,4,2,1041,74.52,57,22.95,Canal,2025-09-01
16001,120,8,4,3,1438,62.75,233,8.14,Borewell,2025-09-18
16002,174,12,3,4,944,53.43,93,11.68,Canal,2025-08-09
16003,275,19,5,2,235,56.31,168,20.6,Borewell,2025-10-05
16004,88,6,1,3,2745,96.98,149,10.36,Borewell,2025-09-27
16005,155,10,1,2,1324,108.04,144,14.87,Canal,2025-09-21
16006,135,9,2,2,1315,103.51,220,17.89,Borewell,2025-09-04
16007,300,20,1,1,1158,107.24,100,6.79,Borewell,2025-08-29
16008,423,29,1,4,1628,70.28,118,18.53,Borewell,2025-08-29
16009,140,9,2,4,2410,37.46,192,0.76,Borewell,2025-08-17
16010,151,10,1,1,2862,90.97,228,14.84,Borewell,2025-07-05
16011,130,9,2,3,1554,72.49,160,4.91,Borewell,2025-07-13
16012,352,24,4,3,2311,61.26,185,20.41,Borewell,2025-07-28
16013,196,13,5,3,1028,82.16,95,17.94,Canal,2025-10-06
16014,106,7,1,3,1772,71.96,192,10.91,Borewell,2025-09-05
16015,148,10,1,1,955,41.85,154,17.2,Reservoir,2025-08-08
16016,198,13,5,1,2254,128.69,58,25.77,Reservoir,2025-09-11
16017,125,8,4,2,1698,108.29,17,1.45,Reservoir,2025-08-18
16018,273,19,5,4,735,42.8,114,4.04,Borewell,2025-09-30
16019,274,19,5,3,2663,43.31,196,13.22,Canal,2025-09-27
16020,371,26,3,4,2311,134.82,171,34.68,Canal,2025-10-19
16021,225,15,4,3,2407,60.75,193,9.25,Canal,2025-07-23
16022,21,2,4,3,2191,49.97,142,13.84,Borewell,2025-09-17
16023,284,19,5,1,2280,108.47,206,40.98,Borewell,2025-08-27
16024,76,5,1,2,2787,83.35,100,10.99,Reservoir,2025-08-04
16025,281,19,5,4,211,61.15,120,10.29,Reservoir,2025-07-19
16026,82,6,1,2,967,23.46,82,8.79,Borewell,2025-10-25
16027,437,30,2,1,1097,37.86,187,12.53,Borewell,2025-07-17
16028,199,13,5,1,1724,39.41,123,32.58,Borewell,2025-09-27
16029,66,4,4,3,1052,147.47,42,11.63,Canal,2025-10-28
16030,71,5,1,4,202,172.92,207,4.48,Canal,2025-08-05
16031,354,24,4,1,1892,56.39,145,32.79,Reservoir,2025-09-27
16032,421,29,1,3,2479,111.48,206,5.97,Borewell,2025-10-04
16033,281,19,5,2,143,30.12,211,17.68,Canal,2025-07-25
16034,8,1,4,1,623,78.18,147,5.42,Reservoir,2025-07-04
16035,62,4,4,4,737,110.15,25,5.32,Borewell,2025-08-11
16036,18,2,4,1,1268,54.25,16,6.92,Borewell,2025-10-24
16037,342,23,4,4,1008,26.69,73,19.72,Borewell,2025-07-20
16038,70,5,1,4,1058,58.13,156,4.33,Borewell,2025-09-16
16039,425,29,1,1,2225,61.29,55,28.27,Borewell,2025-07-07
16040,12,1,4,4,1399,21.37,85,10.06,Borewell,2025-10-14
16041,143,10,1,4,977,88.46,178,2.81,Borewell,2025-08-18
16042,248,17,3,2,1672,38.15,92,24.96,Borewell,2025-09-06
16043,170,11,2,4,985,89.02,176,3.39,Borewell,2025-09-30
16044,159,10,1,3,1123,106.02,239,13.81,Borewell,2025-08-30
16045,68,5,1,3,2708,80.56,60,14.99,Canal,2025-09-05
16046,102,7,1,1,648,65.22,135,12.83,Canal,2025-10-22
16047,29,2,4,3,1891,38.97,145,19.41,Canal,2025-10-28
16048,174,12,3,3,1248,28.67,115,13.62,Borewell,2025-07-04
16049,32,3,2,3,1668,56.46,31,5.82,Reservoir,2025-08-21
16050,391,27,1,3,713,70.93,149,14.95,Canal,2025-07-17
16051,119,8,4,1,907,68.5,54,23.6,Borewell,2025-08-30
16052,92,6,1,4,1820,72.49,140,6.71,Canal,2025-10-24
16053,391,27,1,3,581,30.49,33,26.23,Borewell,2025-07-19
16054,235,16,5,3,2746,27.9,156,9.34,Canal,2025-10-27
16055,442,30,2,4,967,29.74,157,23.4,Borewell,2025-09-06
16056,201,13,5,2,1142,54.64,230,6.99,Canal,2025-07-24
16057,196,13,5,3,188,73.14,65,6.14,Reservoir,2025-08-03
16058,189,13,5,2,2300,58.37,81,16.14,Reservoir,2025-09-17
16059,246,17,3,3,2864,60.67,181,9.6,Canal,2025-07-14
16060,50,4,4,1,386,108.66,195,29.67,Canal,2025-09-23
16061,345,23,4,3,1495,52.71,137,4.15,Borewell,2025-10-28
16062,262,18,5,4,1572,38.25,231,32.1,Borewell,2025-10-20
16063,301,20,1,3,24,51.89,87,12.1,Borewell,2025-10-12
16064,2,1,4,2,2540,44.01,171,7.49,Borewell,2025-10-04
16065,352,24,4,4,379,25.16,18,0.96,Borewell,2025-09-15
16066,263,18,5,3,2418,85.3,195,41.45,Canal,2025-10-07
16067,423,29,1,1,2312,81.13,66,26.37,Borewell,2025-09-24
16068,307,21,1,3,1171,82.69,27,32.45,Borewell,2025-09-01
16069,33,3,2,3,1614,146.24,138,23.01,Borewell,2025-09-17
16070,163,11,2,2,1459,98.61,141,6.21,Canal,2025-08-30
16071,222,15,4,4,2176,67.7,82,7.86,Canal,2025-10-16
16072,429,29,1,4,1294,90.97,34,8.4,Canal,2025-07-18
16073,390,27,1,3,2755,24.69,181,7.22,Canal,2025-07-07
16074,282,19,5,1,662,51.53,88,27.43,Canal,2025-08-10
16075,18,2,4,3,2728,50.39,27,18.23,Borewell,2025-07-03
16076,60,4,4,4,732,50.71,134,25.84,Reservoir,2025-09-29
16077,428,29,1,2,1798,30.06,218,25.29,Canal,2025-07-28
16078,121,8,4,4,1674,41.2,167,24.86,Canal,2025-07-24
16079,211,14,4,3,499,95.13,92,7.94,Canal,2025-08-08
16080,25,2,4,1,2166,70.18,37,40.07,Canal,2025-07-11
16081,403,28,2,2,1507,107.18,173,4.68,Borewell,2025-09-10
16082,325,22,1,1,2660,81.21,175,13.93,Borewell,2025-09-05
16083,51,4,4,3,2390,132.64,19,21.37,Canal,2025-07-13
16084,10,1,4,1,111,72.79,149,10.78,Borewell,2025-10-26
16085,306,21,1,3,2056,69.3,112,5.89,Borewell,2025-09-14
16086,119,8,4,4,2413,79.09,200,11.14,Canal,2025-08-04
16087,121,8,4,1,702,107.8,161,5.18,Canal,2025-08-14
16088,407,28,2,4,2164,223.25,211,9.95,Borewell,2025-10-13
16089,385,26,3,2,361,54.74,137,0.73,Borewell,2025-09-19
16090,215,15,4,3,1913,66.55,125,6.45,Reservoir,2025-08-27
16091,107,7,1,1,2647,85.9,97,6.36,Canal,2025-09-13
16092,25,2,4,4,2095,31.6,33,4.17,Canal,2025-07-19
16093,215,15,4,1,2287,72.45,75,4.55,Canal,2025-08-27
16094,19,2,4,4,981,57.47,228,3.73,Canal,2025-10-14
16095,397,28,2,4,1958,131.54,127,9.64,Borewell,2025-09-17
16096,64,4,4,4,2647,79.6,150,9.76,Borewell,2025-08-02
16097,210,14,4,3,692,93.52,38,21.15,Canal,2025-07-13
16098,417,29,1,4,636,47.05,169,13.92,Borewell,2025-08-25
16099,77,5,1,3,324,23.86,213,17.25,Borewell,2025-09-21
16100,292,20,1,1,1662,112.22,173,31.23,Canal,2025-10-12
16101,172,11,2,1,1073,122.44,205,19.42,Canal,2025-07-18
16102,168,11,2,1,1158,60.4,118,11.12,Canal,2025-08-19
16103,76,5,1,2,2524,62.93,164,6.67,Borewell,2025-09-05
16104,124,8,4,2,1097,67.26,39,11.6,Canal,2025-09-23
16105,366,25,2,1,976,89.26,234,4.14,Canal,2025-08-28
16106,169,11,2,3,2769,57.47,113,16.11,Canal,2025-09-06
16107,423,29,1,1,802,39.23,190,29.79,Canal,2025-10-11
16108,185,12,3,3,1781,49.79,144,13.02,Reservoir,2025-07-06
16109,362,25,2,4,2396,63.42,127,21.68,Borewell,2025-09-20
16110,36,3,2,3,966,55.46,62,9.39,Borewell,2025-10-15
16111,392,27,1,2,770,41.59,68,17.97,Borewell,2025-08-24
16112,126,9,2,2,2817,75.37,197,3.06,Reservoir,2025-08-15
16113,151,10,1,1,582,49.47,119,19.13,Canal,2025-07-26
16114,366,25,2,2,171,98.28,59,32.7,Borewell,2025-08-06
16115,63,4,4,4,1657,110.2,53,3.37,Borewell,2025-07-15
16116,385,26,3,1,2071,68.27,129,2.71,Borewell,2025-10-19
16117,160,11,2,3,1878,66.55,39,14.24,Reservoir,2025-09-24
16118,318,22,1,1,31,30.72,89,6.27,Borewell,2025-08-13
16119,352,24,4,2,232,90.98,179,7.63,Canal,2025-09-29
16120,153,10,1,3,643,50.0,196,20.04,Canal,2025-09-26
16121,374,26,3,3,1617,56.95,85,12.21,Reservoir,2025-09-15
16122,110,7,1,3,2863,24.98,196,22.11,Borewell,2025-10-18
16123,404,28,2,3,1512,26.89,72,33.25,Reservoir,2025-08-29
16124,376,26,3,1,999,30.15,110,12.39,Borewell,2025-08-08
16125,349,24,4,2,554,95.35,183,6.98,Borewell,2025-08-28
16126,247,17,3,3,320,37.87,55,20.04,Borewell,2025-10-08
16127,20,2,4,4,833,89.06,70,24.02,Reservoir,2025-09-07
16128,221,15,4,2,1848,192.79,177,5.78,Borewell,2025-08-09
16129,66,4,4,1,2574,96.43,186,13.5,Canal,2025-09-09
16130,306,21,1,1,5,49.22,79,12.56,Canal,2025-09-27
16131,263,18,5,2,1470,59.72,230,2.07,Reservoir,2025-07-17
16132,278,19,5,3,1459,56.16,176,13.48,Borewell,2025-08-01
16133,35,3,2,3,615,39.23,47,12.49,Canal,2025-08-05
16134,215,15,4,4,1729,78.79,38,29.83,Borewell,2025-09-21
16135,77,5,1,2,2205,54.07,167,7.0,Canal,2025-10-07
16136,142,10,1,2,1487,188.75,95,9.12,Borewell,2025-10-08
16137,310,21,1,4,1124,10.0,75,10.47,Borewell,2025-10-18
16138,377,26,3,2,2800,92.46,158,25.58,Canal,2025-07-14
16139,415,28,2,4,2211,115.23,51,10.15,Canal,2025-07-11
16140,382,26,3,4,894,126.6,170,2.45,Canal,2025-09-29
16141,9,1,4,3,6,15.05,127,11.51,Borewell,2025-07-29
16142,436,30,2,2,2870,94.84,145,11.11,Borewell,2025-07-02
16143,128,9,2,1,2838,110.29,104,2.62,Borewell,2025-10-23
16144,404,28,2,1,1732,71.12,142,18.29,Canal,2025-07-11
16145,157,10,1,3,1855,23.87,179,57.65,Canal,2025-09-15
16146,230,16,5,1,59,64.52,42,20.45,Borewell,2025-08-31
16147,62,4,4,1,2491,69.88,35,29.4,Reservoir,2025-08-25
16148,260,18,5,2,279,33.97,25,13.11,Borewell,2025-09-19
16149,374,26,3,2,1259,87.08,176,14.72,Canal,2025-07-06
16150,184,12,3,2,2811,108.02,206,10.48,Reservoir,2025-07-11
16151,63,4,4,3,1171,122.34,96,17.38,Canal,2025-08-14
16152,198,13,5,1,1240,55.16,238,17.46,Borewell,2025-08-07
16153,342,23,4,3,199,66.02,234,36.49,Borewell,2025-09-17
16154,143,10,1,1,1104,144.05,51,7.29,Borewell,2025-09-11
16155,255,17,3,2,1457,80.54,41,48.3,Borewell,2025-09-05
16156,58,4,4,1,442,81.48,190,9.51,Reservoir,2025-07-02
16157,394,27,1,1,555,96.02,233,2.24,Borewell,2025-07-17
16158,85,6,1,3,787,68.43,137,18.07,Borewell,2025-09-16
16159,342,23,4,4,1723,104.33,37,32.86,Canal,2025-08-08
16160,29,2,4,4,943,195.56,102,8.43,Canal,2025-08-09
16161,399,28,2,3,271,65.27,237,20.05,Borewell,2025-07-30
16162,44,3,2,2,568,151.93,118,21.89,Canal,2025-07-19
16163,391,27,1,1,1651,54.84,15,22.79,Borewell,2025-08-12
16164,331,23,4,1,294,110.32,230,11.26,Borewell,2025-09-26
16165,258,18,5,1,2063,119.4,160,5.78,Borewell,2025-09-20
16166,223,15,4,4,386,46.36,223,21.61,Reservoir,2025-07-24
16167,404,28,2,4,729,61.79,221,17.05,Borewell,2025-09-11
16168,154,10,1,4,2094,55.93,57,16.3,Canal,2025-09-16
16169,391,27,1,3,645,17.3,85,5.53,Borewell,2025-10-07
16170,1,1,4,2,2288,67.11,90,7.97,Borewell,2025-09-14
16171,302,20,1,2,1495,130.34,174,31.3,Canal,2025-10-09
16172,283,19,5,1,456,70.37,34,18.02,Borewell,2025-07-08
16173,167,11,2,4,757,93.56,230,10.46,Canal,2025-08-13
16174,62,4,4,3,134,42.13,159,30.87,Canal,2025-08-18
16175,400,28,2,3,1867,57.81,98,24.39,Reservoir,2025-09-16
16176,318,22,1,4,1878,150.47,134,9.78,Canal,2025-09-02
16177,56,4,4,4,2635,68.73,173,9.86,Canal,2025-07-12
16178,143,10,1,4,1158,71.25,64,6.41,Canal,2025-09-13
16179,83,6,1,4,2420,76.88,53,12.83,Reservoir,2025-08-28
16180,29,2,4,2,547,68.9,108,26.37,Canal,2025-08-01
16181,350,24,4,1,1282,62.63,186,4.47,Reservoir,2025-07-09
16182,1,1,4,1,555,40.25,114,36.14,Borewell,2025-08-10
16183,418,29,1,2,1701,148.39,117,13.36,Borewell,2025-09-18
16184,220,15,4,4,2132,76.22,170,23.95,Borewell,2025-10-24
16185,411,28,2,1,2268,50.36,182,22.76,Canal,2025-10-09
16186,171,11,2,4,226,60.77,135,31.36,Reservoir,2025-09-14
16187,302,20,1,4,2222,83.68,125,36.41,Borewell,2025-08-28
16188,343,23,4,4,183,127.87,218,7.9,Borewell,2025-09-16
16189,158,10,1,2,1827,25.19,57,8.89,Borewell,2025-08-22
16190,318,22,1,3,1920,43.29,21,28.62,Canal,2025-10-17
16191,189,13,5,1,366,58.85,99,3.96,Canal,2025-10-03
16192,106,7,1,1,661,75.54,40,4.05,Canal,2025-08-22
16193,306,21,1,4,2587,67.85,144,27.93,Canal,2025-09-18
16194,93,6,1,3,523,47.86,22,27.57,Borewell,2025-07-16
16195,389,27,1,4,943,64.53,144,15.74,Reservoir,2025-08-05
16196,362,25,2,4,1508,66.18,208,8.69,Canal,2025-09-24
16197,380,26,3,3,569,97.29,177,2.68,Borewell,2025-07-19
16198,105,7,1,1,578,16.07,32,21.21,Canal,2025-10-08
16199,332,23,4,2,1758,95.21,184,25.08,Borewell,2025-09-20
16200,416,29,1,2,2441,65.84,27,15.51,Canal,2025-10-15
16201,196,13,5,4,337,115.66,23,1.0,Borewell,2025-08-02
16202,296,20,1,2,1280,66.78,93,26.11,Borewell,2025-09-05
16203,121,8,4,3,783,170.11,33,25.86,Borewell,2025-10-16
16204,281,19,5,1,942,45.46,207,11.82,Reservoir,2025-10-12
16205,227,16,5,3,2316,62.48,126,9.4,Canal,2025-08-03
16206,350,24,4,3,1964,54.59,156,6.2,Borewell,2025-08-01
16207,384,26,3,2,583,225.88,125,12.71,Canal,2025-09-11
16208,324,22,1,1,1504,93.38,191,11.08,Canal,2025-09-01
16209,10,1,4,2,1105,27.76,174,27.12,Borewell,2025-07-26
16210,69,5,1,1,1188,195.84,172,12.71,Reservoir,2025-09-18
16211,66,4,4,4,296,103.02,70,5.41,Canal,2025-08-04
16212,307,21,1,3,1758,69.58,94,8.72,Borewell,2025-07-31
16213,151,10,1,2,1142,142.51,142,3.17,Borewell,2025-07-15
16214,170,11,2,1,1589,74.07,183,32.69,Borewell,2025-10-24
16215,127,9,2,4,2132,82.91,143,19.6,Canal,2025-09-28
16216,215,15,4,4,788,20.43,156,30.72,Canal,2025-07-15
16217,57,4,4,3,218,51.45,75,27.11,Reservoir,2025-08-21
16218,266,18,5,2,2011,40.61,16,21.27,Borewell,2025-10-27
16219,420,29,1,3,2851,90.85,116,8.37,Canal,2025-07-23
16220,182,12,3,4,1779,24.74,154,16.89,Canal,2025-07-17
16221,281,19,5,4,1497,74.38,52,10.2,Canal,2025-09-18
16222,112,8,4,4,1327,75.32,88,5.06,Reservoir,2025-09-14
16223,137,9,2,2,271,65.98,187,8.35,Borewell,2025-10-04
16224,403,28,2,1,432,59.32,226,17.45,Borewell,2025-10-21
16225,268,18,5,1,2823,15.8,106,53.71,Borewell,2025-09-15
16226,166,11,2,4,1035,131.89,174,25.41,Canal,2025-09-07
16227,201,13,5,4,1604,46.82,192,3.43,Borewell,2025-10-16
16228,299,20,1,3,530,35.45,135,13.93,Canal,2025-10-21
16229,371,26,3,1,2610,74.72,38,7.22,Reservoir,2025-08-17
16230,251,17,3,1,2112,35.43,106,5.98,Borewell,2025-08-06
16231,361,25,2,4,523,25.24,112,11.74,Reservoir,2025-08-19
16232,31,3,2,3,834,82.27,186,7.73,Borewell,2025-08-25
16233,157,10,1,1,1854,126.17,30,10.51,Canal,2025-09-16
16234,279,19,5,2,887,35.09,62,1.31,Canal,2025-09-08
16235,361,25,2,3,1119,59.92,111,17.64,Borewell,2025-08-10
16236,303,20,1,2,464,106.8,136,13.45,Reservoir,2025-09-29
16237,441,30,2,2,125,87.0,95,9.94,Canal,2025-08-28
16238,266,18,5,2,488,59.46,101,20.03,Canal,2025-07-02
16239,182,12,3,4,1734,75.4,222,8.13,Borewell,2025-08-02
16240,97,6,1,4,2271,76.41,171,4.83,Borewell,2025-07-17
16241,276,19,5,2,1579,111.13,208,13.32,Canal,2025-07-15
16242,440,30,2,1,164,119.53,161,7.41,Reservoir,2025-09-26
16243,299,20,1,2,2527,87.19,86,26.68,Reservoir,2025-10-25
16244,180,12,3,3,2022,122.58,120,3.8,Canal,2025-08-03
16245,41,3,2,2,1486,199.37,75,12.16,Canal,2025-08-04
16246,171,11,2,4,2862,25.47,199,28.89,Reservoir,2025-07-10
16247,90,6,1,4,2527,186.73,200,9.34,Canal,2025-10-02
16248,109,7,1,2,1541,70.13,68,6.17,Canal,2025-10-14
16249,170,11,2,3,836,57.91,58,35.96,Canal,2025-07-02
16250,248,17,3,4,141,96.53,178,14.24,Borewell,2025-07-07
16251,411,28,2,4,2468,74.89,177,13.67,Reservoir,2025-08-18
16252,306,21,1,3,1821,36.82,141,2.7,Borewell,2025-09-24
16253,419,29,1,1,716,86.61,46,22.03,Reservoir,2025-07-12
16254,296,20,1,3,2832,116.31,97,9.78,Canal,2025-09-11
16255,376,26,3,4,236,28.9,131,7.58,Canal,2025-10-28
16256,251,17,3,3,1125,90.36,239,10.35,Borewell,2025-10-07
16257,72,5,1,3,2524,55.58,43,7.53,Canal,2025-10-03
16258,259,18,5,3,719,18.71,175,7.39,Borewell,2025-07-11
16259,301,20,1,3,222,112.77,17,19.74,Canal,2025-10-07
16260,306,21,1,2,1111,73.11,155,35.06,Reservoir,2025-07-31
16261,227,16,5,1,2584,35.24,129,5.61,Borewell,2025-09-07
16262,308,21,1,3,2228,46.21,232,2.31,Canal,2025-08-18
16263,161,11,2,2,918,26.2,97,14.3,Borewell,2025-09-03
16264,367,26,3,4,379,23.71,97,7.56,Canal,2025-08-02
16265,40,3,2,4,893,81.49,55,33.79,Reservoir,2025-09-02
16266,343,23,4,2,277,103.44,30,5.06,Canal,2025-10-04
16267,270,18,5,4,1416,63.68,89,7.7,Borewell,2025-10-11
16268,344,23,4,3,2599,75.72,131,21.56,Reservoir,2025-07-21
16269,188,13,5,4,2479,13.31,87,9.58,Borewell,2025-10-14
16270,167,11,2,2,2746,115.86,111,13.18,Borewell,2025-08-21
16271,254,17,3,1,1648,89.27,212,8.88,Borewell,2025-09-30
16272,26,2,4,3,1418,150.8,27,14.29,Borewell,2025-07-27
16273,408,28,2,1,627,40.55,160,6.19,Canal,2025-09-18
16274,340,23,4,3,763,45.64,50,8.91,Canal,2025-07-15
16275,119,8,4,3,449,101.03,207,13.79,Borewell,2025-09-01
