PestIncidentID,FieldID,FarmID,RegionID,CropID,PestID,SeverityID,DateTimeID,AreaAffectedHectares,ActionTakenID,FollowUpRequired,CreatedDate
18072,202,13,5,8,4,2,526,0.77,1,1,2025-08-16
18073,19,2,4,4,5,3,235,2.82,1,0,2025-10-15
18074,53,4,4,4,1,4,2044,3.17,1,1,2025-08-08
18075,211,14,4,3,2,3,955,0.26,2,1,2025-09-29
18076,242,17,3,1,1,3,2694,0.41,4,0,2025-07-18
18077,283,19,5,8,1,4,953,2.72,2,0,2025-07-20
18078,262,18,5,6,1,2,2402,1.04,3,0,2025-10-10
18079,432,30,2,6,1,1,352,2.66,3,1,2025-08-22
18080,344,23,4,5,1,2,1959,1.25,3,0,2025-08-31
18081,149,10,1,6,4,3,2334,3.53,1,0,2025-09-15
18082,187,12,3,2,4,2,413,3.54,1,0,2025-10-08
18083,363,25,2,5,3,4,2293,0.52,4,1,2025-08-05
18084,281,19,5,1,5,3,1352,0.47,3,0,2025-07-21
18085,71,5,1,2,3,3,517,4.92,3,0,2025-09-05
18086,48,4,4,1,1,4,2278,2.87,3,0,2025-10-10
18087,123,8,4,8,2,2,1874,3.53,2,0,2025-09-04
18088,207,14,4,3,4,4,2853,1.37,2,0,2025-07-25
18089,3,1,4,1,4,2,807,4.46,4,1,2025-07-03
18090,183,12,3,4,3,1,1004,1.93,1,1,2025-07-03
18091,184,12,3,2,3,2,75,2.96,3,1,2025-08-15
18092,43,3,2,2,2,4,1631,4.03,4,0,2025-09-21
18093,167,11,2,5,5,4,2013,0.18,3,0,2025-07-24
18094,170,11,2,5,1,4,2681,3.81,4,1,2025-09-17
18095,413,28,2,7,5,1,2279,1.09,1,0,2025-09-06
18096,277,19,5,4,1,2,285,3.26,4,0,2025-09-15
18097,41,3,2,8,1,3,2563,1.62,2,0,2025-09-03
18098,343,23,4,1,3,4,1849,0.9,2,0,2025-08-09
18099,176,12,3,2,3,2,1067,1.18,1,1,2025-09-20
18100,85,6,1,4,1,3,2462,2.75,4,0,2025-10-26
18101,2,1,4,3,5,2,667,1.41,3,0,2025-07-20
18102,55,4,4,7,1,3,1394,3.62,3,0,2025-07-20
18103,31,3,2,8,4,2,406,0.73,4,0,2025-08-04
18104,182,12,3,6,1,1,586,1.22,3,0,2025-09-01
18105,86,6,1,7,2,4,2372,2.78,3,0,2025-07-23
18106,113,8,4,1,5,1,2272,3.65,3,1,2025-09-09
18107,362,25,2,1,2,3,2044,3.18,4,0,2025-09-26
18108,376,26,3,2,4,2,2565,0.27,1,0,2025-08-03
18109,87,6,1,3,3,2,2808,1.28,1,1,2025-10-20
18110,378,26,3,2,5,4,2605,3.13,3,0,2025-07-30
18111,50,4,4,6,2,1,1852,1.58,1,1,2025-07-06
18112,424,29,1,6,4,1,857,0.64,2,0,2025-08-24
18113,227,16,5,8,4,1,1895,1.96,1,0,2025-07-30
18114,304,20,1,5,3,3,576,4.19,4,0,2025-07-04
18115,127,9,2,8,3,3,1767,4.47,1,1,2025-10-05
18116,357,25,2,8,4,3,1538,1.07,2,1,2025-10-10
18117,75,5,1,1,2,1,1276,1.21,2,1,2025-07-24
18118,376,26,3,1,4,2,2156,1.31,4,0,2025-07-05
18119,22,2,4,7,5,1,339,1.47,4,0,2025-10-16
18120,155,10,1,3,5,1,1757,1.34,3,0,2025-10-08
18121,190,13,5,3,5,1,1981,3.94,2,0,2025-09-25
18122,357,25,2,3,4,2,1976,1.49,2,1,2025-09-22
18123,158,10,1,1,2,4,2755,4.04,3,0,2025-08-14
18124,385,26,3,5,3,3,1965,3.1,3,0,2025-10-24
18125,382,26,3,7,1,2,811,4.4,1,0,2025-07-09
18126,436,30,2,2,2,3,1097,3.23,4,1,2025-10-07
18127,48,4,4,3,1,2,403,1.95,4,1,2025-08-27
18128,11,1,4,7,1,4,668,4.13,4,0,2025-07-23
18129,374,26,3,5,3,3,1005,1.97,1,0,2025-09-11
18130,208,14,4,1,3,4,1625,2.07,3,0,2025-08-07
18131,395,27,1,3,4,2,1779,1.12,2,1,2025-09-24
18132,331,23,4,3,5,4,2825,2.73,1,1,2025-09-19
18133,194,13,5,5,2,3,641,3.17,4,0,2025-10-19
18134,197,13,5,3,5,1,215,4.55,1,0,2025-09-18
18135,119,8,4,4,2,3,2801,1.95,4,0,2025-07-03
18136,394,27,1,2,2,4,1718,2.29,4,0,2025-08-18
18137,408,28,2,8,2,1,1197,4.06,4,0,2025-09-16
18138,183,12,3,5,3,4,1185,2.35,3,0,2025-09-06
18139,322,22,1,7,1,2,2814,1.93,2,0,2025-09-20
18140,105,7,1,3,3,3,2186,3.97,1,0,2025-07-09
18141,86,6,1,5,3,4,2388,2.71,3,1,2025-09-20
18142,362,25,2,5,2,3,1464,0.3,4,0,2025-08-22
18143,153,10,1,4,2,4,2491,4.48,3,0,2025-07-10
18144,39,3,2,7,1,2,2606,2.98,4,1,2025-09-22
18145,92,6,1,7,3,2,1574,4.59,3,1,2025-08-11
18146,350,24,4,7,4,2,2507,3.31,4,0,2025-07-08
18147,91,6,1,6,2,2,2847,1.02,4,1,2025-09-18
18148,7,1,4,4,4,4,2156,1.08,2,0,2025-10-13
18149,101,7,1,7,2,4,2194,2.77,1,0,2025-09-01
18150,165,11,2,2,3,4,571,4.68,4,0,2025-09-30
18151,89,6,1,2,5,3,2084,0.34,4,0,2025-10-03
18152,137,9,2,4,4,1,964,2.33,4,1,2025-08-25
18153,422,29,1,6,2,3,263,2.98,4,1,2025-09-09
18154,403,28,2,8,1,1,833,4.42,4,0,2025-08-12
18155,69,5,1,8,5,4,2051,0.42,3,0,2025-09-12
18156,113,8,4,6,4,1,775,3.49,4,0,2025-10-15
18157,296,20,1,2,5,2,1870,1.9,3,0,2025-07-18
18158,183,12,3,4,2,2,584,1.41,4,0,2025-09-10
18159,222,15,4,2,3,3,1034,0.12,2,0,2025-10-21
18160,112,8,4,7,2,1,1626,1.33,3,1,2025-10-21
18161,229,16,5,4,3,4,1781,0.28,4,1,2025-09-24
18162,45,3,2,4,5,3,244,0.13,3,0,2025-07-08
18163,84,6,1,2,3,4,2520,4.02,2,1,2025-08-27
18164,182,12,3,3,5,2,2600,0.18,2,0,2025-10-07
18165,167,11,2,3,2,2,1167,3.0,3,1,2025-08-15
18166,114,8,4,4,5,1,19,0.52,1,0,2025-09-11
18167,149,10,1,2,2,3,3,4.52,1,1,2025-10-20
18168,258,18,5,5,3,4,2391,0.73,3,0,2025-07-01
18169,269,18,5,2,5,4,1674,1.79,4,1,2025-08-11
18170,339,23,4,6,3,2,1901,4.18,2,0,2025-09-08
18171,84,6,1,1,1,4,2091,1.75,1,0,2025-10-22
18172,186,12,3,8,3,2,9,4.83,1,0,2025-10-19
18173,316,22,1,1,5,2,2210,1.96,2,0,2025-07-08
18174,261,18,5,2,4,1,610,2.09,2,0,2025-07-21
18175,83,6,1,8,5,1,1835,0.78,3,0,2025-08-09
18176,25,2,4,6,1,4,671,4.63,4,0,2025-10-17
18177,173,12,3,5,1,3,1460,3.26,2,1,2025-09-29
18178,262,18,5,3,5,4,1656,3.25,2,0,2025-09-28
18179,152,10,1,2,4,4,1273,2.55,3,1,2025-08-17
18180,251,17,3,1,3,3,2706,3.74,2,0,2025-07-21
18181,353,24,4,1,1,2,1883,1.6,2,0,2025-08-04
18182,19,2,4,6,4,2,2308,0.34,3,0,2025-09-30
18183,91,6,1,1,5,4,717,4.45,2,1,2025-09-30
18184,239,17,3,7,3,4,59,0.49,2,0,2025-07-27
18185,78,5,1,2,3,4,1678,2.17,2,1,2025-10-28
18186,325,22,1,5,4,4,547,0.66,3,1,2025-09-24
18187,350,24,4,2,1,3,2416,3.94,2,0,2025-08-03
18188,106,7,1,8,2,4,109,3.13,1,0,2025-07-27
18189,111,8,4,1,4,1,2549,2.26,4,0,2025-10-06
18190,99,7,1,1,3,2,2680,3.54,1,0,2025-09-09
18191,33,3,2,5,4,1,1535,2.85,2,0,2025-10-15
18192,289,19,5,8,3,1,1410,3.51,1,0,2025-08-31
18193,23,2,4,6,4,4,280,4.01,4,0,2025-07-14
18194,42,3,2,2,5,1,566,3.27,3,0,2025-08-01
18195,415,28,2,6,1,1,424,2.09,4,0,2025-07-15
18196,109,7,1,8,5,4,1684,2.08,2,1,2025-09-06
18197,28,2,4,7,3,4,2167,3.89,3,1,2025-08-22
18198,340,23,4,8,4,2,1684,3.15,4,0,2025-08-19
18199,385,26,3,4,5,4,1565,3.31,3,0,2025-07-29
18200,115,8,4,8,4,2,1790,3.41,1,0,2025-08-23
18201,198,13,5,2,4,3,1208,4.8,3,0,2025-10-26
18202,70,5,1,8,2,4,2224,3.14,2,0,2025-10-17
18203,10,1,4,4,4,4,2193,2.96,1,0,2025-09-17
18204,271,18,5,1,1,1,1455,3.85,2,1,2025-08-16
18205,379,26,3,7,2,2,2285,0.96,3,0,2025-08-11
18206,45,3,2,4,4,4,2263,2.05,4,1,2025-10-19
18207,17,2,4,5,1,1,380,1.05,3,0,2025-10-08
18208,320,22,1,5,3,1,954,3.19,4,0,2025-07-17
18209,405,28,2,8,5,2,737,4.74,4,0,2025-07-07
18210,388,27,1,2,3,1,278,4.02,4,0,2025-07-10
18211,32,3,2,4,5,1,2056,3.56,4,0,2025-07-17
18212,385,26,3,3,4,4,2876,1.29,4,0,2025-07-15
18213,419,29,1,7,4,4,1388,0.15,3,0,2025-08-09
18214,40,3,2,5,4,4,1927,3.9,4,0,2025-08-21
18215,240,17,3,1,3,1,488,2.68,1,0,2025-08-27
18216,388,27,1,2,4,1,1065,4.9,4,0,2025-07-21
18217,383,26,3,3,4,3,1340,3.23,4,1,2025-09-26
18218,78,5,1,2,2,3,136,0.32,3,0,2025-07-02
18219,45,3,2,2,2,1,2684,1.55,3,1,2025-10-22
18220,326,22,1,2,1,3,2720,2.38,4,1,2025-08-31
18221,259,18,5,4,5,3,761,1.73,2,0,2025-10-06
18222,104,7,1,8,4,1,2187,2.93,1,0,2025-08-29
18223,403,28,2,4,5,3,2448,2.27,2,1,2025-10-07
18224,286,19,5,3,4,3,1550,2.84,1,0,2025-09-20
18225,101,7,1,5,1,4,869,1.74,1,0,2025-10-19
18226,202,13,5,2,4,4,1832,4.22,4,1,2025-08-22
18227,380,26,3,7,1,3,177,4.23,3,0,2025-08-03
18228,44,3,2,1,1,3,2239,0.23,2,0,2025-08-02
18229,42,3,2,8,1,3,1204,4.95,2,0,2025-07-16
18230,387,27,1,4,2,2,2148,3.51,3,0,2025-10-16
18231,277,19,5,8,5,4,1142,4.37,1,1,2025-08-15
18232,412,28,2,3,2,2,818,3.41,1,0,2025-10-11
18233,159,10,1,4,1,1,1629,2.7,1,1,2025-08-04
18234,53,4,4,2,1,2,305,3.16,1,0,2025-08-24
18235,206,14,4,7,1,3,960,4.1,3,0,2025-08-25
18236,165,11,2,4,4,4,2629,2.93,2,0,2025-10-01
18237,419,29,1,4,1,1,2700,2.84,2,1,2025-09-14
18238,68,5,1,5,1,1,890,1.47,2,0,2025-07-23
18239,128,9,2,4,5,4,391,3.48,2,0,2025-09-03
18240,132,9,2,8,2,4,2232,3.48,2,1,2025-10-08
18241,204,13,5,5,3,4,1414,3.58,2,1,2025-09-29
18242,6,1,4,5,4,3,1960,3.76,2,1,2025-08-29
18243,19,2,4,5,1,3,1407,0.52,2,0,2025-09-21
18244,300,20,1,4,4,3,73,3.05,2,0,2025-10-17
18245,368,26,3,5,1,1,523,3.48,4,1,2025-07-29
18246,287,19,5,5,3,4,2221,0.76,1,0,2025-09-16
18247,114,8,4,1,4,1,1754,3.1,4,0,2025-07-24
18248,287,19,5,3,5,4,2724,1.99,2,0,2025-07-17
18249,179,12,3,2,4,2,471,1.55,3,0,2025-08-06
18250,273,19,5,3,2,2,477,3.17,1,1,2025-07-05
18251,353,24,4,7,2,3,207,0.67,4,1,2025-09-13
18252,46,3,2,5,3,3,1947,3.63,1,0,2025-08-26
18253,9,1,4,4,5,2,2580,4.32,2,0,2025-10-22
18254,102,7,1,5,3,4,1090,3.12,4,1,2025-07-29
18255,195,13,5,5,2,2,2872,2.83,4,0,2025-09-12
18256,255,17,3,8,1,3,1258,0.17,1,0,2025-09-11
18257,202,13,5,5,1,2,569,2.98,4,0,2025-08-21
18258,226,15,4,3,3,1,707,4.41,4,0,2025-08-15
18259,425,29,1,6,2,1,1053,2.89,2,0,2025-10-04
18260,123,8,4,8,4,2,2320,0.54,4,0,2025-08-07
18261,175,12,3,4,3,4,2428,0.68,4,0,2025-09-08
18262,177,12,3,4,4,1,2364,3.9,4,0,2025-08-30
18263,235,16,5,1,4,2,360,4.3,3,0,2025-08-07
18264,125,8,4,1,3,3,2583,3.44,3,0,2025-10-08
18265,196,13,5,2,2,2,2584,3.69,3,1,2025-10-01
18266,171,11,2,6,4,1,1154,1.69,3,1,2025-08-04
18267,368,26,3,8,5,2,2488,4.24,3,1,2025-08-13
18268,344,23,4,6,5,1,346,4.5,1,0,2025-08-30
18269,340,23,4,3,2,3,1105,0.4,1,0,2025-07-28
18270,414,28,2,5,1,3,2231,4.81,3,0,2025-10-09
18271,302,20,1,3,3,1,2575,4.33,2,0,2025-07-17
18272,431,30,2,2,1,4,2743,2.3,1,0,2025-09-08
18273,55,4,4,3,4,1,1200,3.14,3,0,2025-08-14
18274,187,12,3,3,3,3,622,3.36,2,0,2025-08-06
18275,52,4,4,6,2,4,2841,3.07,1,0,2025-07-14
18276,96,6,1,2,4,1,2688,1.89,4,1,2025-09-10
18277,344,23,4,4,4,4,2583,3.2,3,0,2025-08-10
18278,314,21,1,4,1,1,1155,4.07,2,0,2025-10-20
18279,266,18,5,3,5,2,2396,1.23,1,0,2025-10-26
18280,384,26,3,4,2,1,1916,0.55,4,0,2025-08-29
18281,301,20,1,3,5,3,589,3.45,1,0,2025-10-09
18282,191,13,5,4,2,4,2582,2.38,4,0,2025-08-05
18283,89,6,1,7,5,2,2372,2.53,3,0,2025-10-13
18284,377,26,3,5,2,2,2434,2.3,4,0,2025-08-22
18285,374,26,3,1,4,1,2271,4.01,1,0,2025-08-01
18286,30,2,4,7,1,4,131,0.57,1,0,2025-09-02
18287,387,27,1,6,2,1,714,1.57,1,0,2025-07-22
18288,421,29,1,2,2,2,1939,4.8,4,0,2025-10-21
18289,431,30,2,3,2,4,1279,3.94,3,1,2025-07-03
18290,79,5,1,7,3,2,10,2.94,1,0,2025-07-21
18291,289,19,5,7,2,1,2414,0.35,1,1,2025-10-22
18292,404,28,2,2,1,4,235,3.19,3,0,2025-09-21
18293,432,30,2,8,2,2,2598,1.23,1,0,2025-07-13
18294,443,30,2,3,2,1,592,1.86,2,0,2025-07-23
18295,230,16,5,6,1,3,1158,3.04,4,1,2025-09-19
18296,260,18,5,6,2,3,271,4.04,3,0,2025-10-15
18297,168,11,2,3,5,1,220,1.35,1,0,2025-09-03
18298,287,19,5,2,1,3,854,1.05,3,0,2025-08-25
18299,79,5,1,7,3,3,542,3.9,4,0,2025-09-23
18300,403,28,2,5,1,4,2262,0.12,4,0,2025-10-21
18301,25,2,4,1,3,3,775,2.89,4,0,2025-07-14
18302,274,19,5,1,3,1,2780,1.51,4,0,2025-09-16
18303,144,10,1,5,1,3,953,5.0,1,0,2025-10-13
18304,32,3,2,4,2,2,824,4.29,2,0,2025-07-29
18305,6,1,4,1,2,2,1163,3.22,4,0,2025-08-31
18306,297,20,1,8,1,3,1245,4.6,3,1,2025-07-09
18307,397,28,2,6,5,3,1566,1.79,4,0,2025-10-11
18308,33,3,2,8,3,4,16,0.99,4,0,2025-07-28
18309,153,10,1,7,4,4,2850,1.8,2,0,2025-09-23
18310,239,17,3,4,3,3,1943,3.25,3,0,2025-07-24
18311,46,3,2,7,1,2,188,2.66,3,0,2025-07-01
18312,78,5,1,4,3,4,523,2.46,1,0,2025-09-12
18313,27,2,4,7,4,2,1451,2.09,1,0,2025-08-30
18314,7,1,4,1,4,1,2711,0.76,1,0,2025-07-18
18315,69,5,1,4,1,2,1209,3.97,1,1,2025-09-09
18316,92,6,1,8,5,1,1679,0.68,2,0,2025-07-03
18317,26,2,4,3,2,2,483,1.41,2,1,2025-09-07
18318,46,3,2,3,2,3,1528,1.12,1,0,2025-09-30
18319,438,30,2,7,2,2,98,1.3,2,0,2025-08-14
18320,240,17,3,5,5,4,802,1.1,2,1,2025-08-01
18321,429,29,1,1,5,2,1659,2.79,4,1,2025-09-12
18322,303,20,1,8,3,4,1932,4.56,2,0,2025-10-05
18323,271,18,5,4,5,1,2098,4.64,1,0,2025-09-28
18324,300,20,1,2,4,1,1305,4.24,1,0,2025-08-04
18325,49,4,4,8,2,4,815,0.57,1,1,2025-07-05
18326,71,5,1,6,4,4,1106,1.22,3,1,2025-07-27
18327,181,12,3,6,3,4,1324,3.58,3,0,2025-10-18
18328,160,11,2,6,3,3,1339,2.43,1,1,2025-07-30
18329,91,6,1,5,2,3,2734,3.64,1,0,2025-08-24
18330,198,13,5,6,1,1,2210,2.63,1,1,2025-07-02
18331,281,19,5,3,1,3,2318,4.24,1,1,2025-09-06
18332,106,7,1,4,1,2,752,0.55,3,0,2025-10-13
18333,342,23,4,3,2,3,2660,4.31,4,0,2025-10-15
18334,133,9,2,2,2,3,665,0.18,3,0,2025-09-24
18335,350,24,4,8,2,2,1542,2.22,3,1,2025-09-25
18336,375,26,3,7,3,4,612,4.81,1,0,2025-08-13
18337,134,9,2,5,4,2,2398,4.97,1,0,2025-08-17
18338,152,10,1,3,1,4,79,2.53,2,1,2025-07-30
18339,100,7,1,3,3,4,1761,2.39,1,0,2025-08-31
18340,361,25,2,1,2,4,2625,1.1,1,1,2025-09-12
18341,102,7,1,5,2,1,1983,1.09,4,0,2025-08-12
18342,161,11,2,2,2,2,2814,2.54,2,0,2025-09-14
18343,38,3,2,7,3,4,2253,1.63,1,0,2025-08-19
18344,180,12,3,7,1,2,129,4.43,3,0,2025-07-14
18345,443,30,2,5,5,3,1691,0.6,2,0,2025-10-23
18346,397,28,2,6,2,3,2415,0.71,3,0,2025-09-15
18347,273,19,5,2,1,4,2407,3.14,1,0,2025-07-17
18348,388,27,1,3,3,1,747,3.65,4,0,2025-09-18
18349,236,16,5,1,1,3,523,4.18,1,1,2025-08-15
18350,397,28,2,1,4,3,822,3.57,3,1,2025-07-05
18351,95,6,1,6,5,3,1026,1.45,2,0,2025-10-20
18352,65,4,4,5,2,2,901,3.34,1,0,2025-10-09
18353,67,5,1,8,4,3,2503,4.49,2,0,2025-09-09
18354,66,4,4,1,3,2,1374,1.18,3,0,2025-08-29
18355,389,27,1,5,5,4,2221,3.0,3,1,2025-07-30
18356,25,2,4,7,5,1,1652,2.53,2,0,2025-07-06
18357,206,14,4,3,4,3,1285,4.12,2,0,2025-10-22
18358,330,23,4,6,2,3,1338,0.46,2,0,2025-08-07
18359,287,19,5,2,2,2,1285,3.61,3,0,2025-08-20
18360,10,1,4,8,1,4,1234,0.2,3,1,2025-07-14
18361,65,4,4,8,5,2,1585,3.51,1,0,2025-07-23
18362,92,6,1,2,3,2,29,3.82,1,0,2025-10-25
18363,336,23,4,2,1,1,1576,2.43,1,0,2025-07-11
18364,195,13,5,2,4,2,458,1.2,4,0,2025-07-12
18365,181,12,3,5,3,3,675,3.72,3,1,2025-08-20
18366,72,5,1,4,4,3,593,1.81,2,1,2025-08-27
18367,109,7,1,5,5,3,1149,4.77,4,0,2025-09-07
18368,107,7,1,3,3,3,1440,4.1,1,0,2025-09-21
18369,249,17,3,6,2,1,2021,4.72,3,0,2025-07-05
18370,416,29,1,6,5,2,1152,0.28,1,1,2025-10-24
18371,26,2,4,3,2,4,2274,4.65,1,0,2025-09-13
18372,398,28,2,2,5,4,2465,1.87,4,0,2025-08-09
18373,235,16,5,2,3,4,500,4.18,3,1,2025-10-27
18374,151,10,1,1,2,2,2616,1.12,2,1,2025-08-29
18375,57,4,4,2,4,4,99,1.48,3,0,2025-10-01
18376,119,8,4,3,1,2,2657,1.24,2,0,2025-09-19
18377,304,20,1,1,3,2,2082,3.11,3,1,2025-09-15
18378,265,18,5,5,3,4,2754,2.53,1,0,2025-09-13
18379,198,13,5,3,2,1,2829,4.79,2,0,2025-10-10
18380,262,18,5,3,1,1,2342,1.51,2,0,2025-08-19
18381,280,19,5,6,4,1,1302,3.76,1,0,2025-07-17
18382,33,3,2,6,5,1,2117,3.04,1,1,2025-09-22
18383,332,23,4,6,5,3,1488,0.98,4,0,2025-08-14
18384,25,2,4,3,1,2,150,3.15,4,1,2025-07-25
18385,319,22,1,8,1,4,813,0.97,1,0,2025-07-13
18386,166,11,2,8,2,4,550,2.67,2,0,2025-08-13
18387,132,9,2,1,2,2,1424,1.76,2,0,2025-09-03
18388,361,25,2,1,2,1,611,2.07,3,1,2025-09-25
18389,188,13,5,4,3,3,2682,3.47,4,0,2025-09-01
18390,56,4,4,2,3,4,1122,1.8,2,0,2025-09-22
18391,30,2,4,7,3,1,2226,1.51,1,1,2025-10-07
18392,120,8,4,2,5,3,2579,3.17,2,0,2025-08-05
18393,20,2,4,4,5,3,1652,3.62,2,0,2025-07-04
18394,278,19,5,2,1,1,2719,4.16,1,0,2025-07-12
18395,204,13,5,7,4,3,332,1.93,1,0,2025-08-19
18396,291,20,1,2,3,1,2690,2.37,2,1,2025-07-24
18397,38,3,2,4,5,1,2838,4.15,1,0,2025-08-01
18398,50,4,4,6,3,2,1305,0.16,2,0,2025-08-22
18399,215,15,4,4,4,4,1279,0.54,3,0,2025-08-18
18400,54,4,4,7,2,4,1533,3.45,4,1,2025-09-19
18401,8,1,4,5,5,3,145,2.0,4,0,2025-07-22
18402,423,29,1,1,5,4,2345,1.32,2,1,2025-09-14
18403,192,13,5,2,2,2,2231,0.73,3,0,2025-10-21
18404,72,5,1,8,4,3,277,0.95,3,0,2025-10-27
18405,325,22,1,3,4,3,1445,3.99,3,0,2025-09-05
18406,122,8,4,2,2,1,1281,3.13,2,0,2025-09-20
18407,142,10,1,5,5,4,1256,3.12,4,1,2025-10-23
18408,130,9,2,8,3,3,2386,4.32,2,1,2025-09-09
18409,436,30,2,7,5,2,442,1.36,1,0,2025-09-16
18410,144,10,1,3,1,4,2741,3.86,2,0,2025-07-19
18411,56,4,4,4,4,3,2624,4.62,2,0,2025-07-21
18412,177,12,3,3,4,4,83,3.87,4,1,2025-07-26
18413,258,18,5,2,2,4,2808,4.72,1,0,2025-07-02
18414,66,4,4,5,4,4,2775,4.84,4,0,2025-08-23
18415,345,23,4,5,2,3,305,2.76,4,0,2025-08-26
18416,95,6,1,1,3,1,942,3.94,1,0,2025-09-14
18417,395,27,1,6,1,4,2837,3.75,3,1,2025-08-29
18418,147,10,1,2,4,1,2147,1.47,1,1,2025-07-03
18419,289,19,5,4,4,3,1403,1.96,1,0,2025-07-17
18420,7,1,4,6,5,1,2852,4.17,4,1,2025-07-04
18421,187,12,3,1,5,2,63,2.47,2,0,2025-10-02
18422,431,30,2,3,3,4,233,2.16,4,0,2025-09-17
18423,95,6,1,8,1,1,1120,3.7,3,0,2025-07-27
18424,433,30,2,3,5,2,1171,0.43,4,0,2025-09-04
18425,332,23,4,1,3,3,1019,3.61,3,0,2025-08-21
18426,190,13,5,5,2,3,2007,3.25,4,0,2025-09-12
18427,91,6,1,7,3,1,619,4.78,3,0,2025-08-27
18428,155,10,1,2,3,2,693,2.32,4,0,2025-08-09
18429,296,20,1,5,3,1,1555,4.67,4,1,2025-09-24
18430,61,4,4,7,5,3,1401,2.63,4,1,2025-07-20
18431,210,14,4,2,2,4,170,1.62,4,1,2025-08-04
18432,42,3,2,5,1,3,1826,2.3,2,1,2025-10-07
18433,154,10,1,7,5,2,2052,1.49,2,1,2025-07-08
18434,350,24,4,3,2,4,802,3.37,2,1,2025-08-09
18435,203,13,5,2,3,1,1527,1.38,1,0,2025-09-22
18436,6,1,4,7,3,2,420,4.24,2,1,2025-08-10
18437,266,18,5,4,1,4,745,5.0,1,0,2025-09-07
18438,227,16,5,4,3,1,162,2.77,4,0,2025-08-28
18439,182,12,3,6,4,2,78,4.38,4,0,2025-09-16
18440,430,30,2,5,1,1,2316,0.32,4,1,2025-09-05
18441,253,17,3,5,2,4,649,1.05,1,0,2025-08-04
18442,352,24,4,8,3,4,1666,3.31,1,0,2025-09-26
18443,165,11,2,2,4,4,1621,3.26,2,1,2025-07-13
18444,119,8,4,4,4,1,404,2.28,2,1,2025-10-10
18445,371,26,3,3,1,2,2388,1.35,4,0,2025-10-13
18446,129,9,2,5,1,4,1674,0.61,3,0,2025-08-02
18447,124,8,4,7,5,4,1122,3.47,4,0,2025-09-17
18448,120,8,4,7,5,3,1613,3.71,1,0,2025-10-22
18449,4,1,4,6,1,2,1970,4.18,1,1,2025-07-12
18450,120,8,4,2,1,4,2693,1.93,2,0,2025-07-09
18451,155,10,1,1,1,3,2283,3.5,1,1,2025-10-15
18452,166,11,2,4,4,1,1978,1.65,2,1,2025-08-02
18453,386,26,3,2,3,2,317,2.98,2,1,2025-09-30
18454,139,9,2,5,4,3,2415,0.8,2,0,2025-07-04
18455,102,7,1,2,2,3,48,1.44,2,0,2025-08-03
18456,291,20,1,3,2,2,1642,3.62,3,0,2025-09-06
18457,67,5,1,1,4,3,589,3.21,4,0,2025-09-13
18458,352,24,4,2,2,2,2716,2.94,2,1,2025-10-12
18459,383,26,3,7,4,4,755,2.53,1,0,2025-08-06
18460,419,29,1,6,2,2,116,3.92,3,0,2025-10-26
18461,384,26,3,8,1,1,2007,2.8,1,1,2025-09-05
18462,41,3,2,8,4,1,1545,1.12,4,1,2025-09-21
18463,110,7,1,8,1,1,2359,0.52,4,0,2025-10-21
18464,333,23,4,7,3,3,1825,2.3,3,0,2025-10-25
18465,25,2,4,8,3,3,1659,3.58,4,1,2025-09-15
18466,368,26,3,2,4,2,574,2.66,1,0,2025-08-08
18467,72,5,1,1,5,2,1833,3.21,2,0,2025-10-19
18468,242,17,3,2,5,1,342,2.81,2,0,2025-08-26
18469,156,10,1,6,1,2,2158,3.4,4,0,2025-10-11
18470,387,27,1,2,3,1,2203,0.62,2,1,2025-08-09
18471,94,6,1,2,2,2,2842,3.78,3,1,2025-10-22
18472,25,2,4,7,3,1,2188,2.75,3,1,2025-08-18
18473,375,26,3,4,4,2,997,1.64,4,0,2025-07-30
18474,117,8,4,6,3,1,1022,0.2,3,1,2025-08-23
18475,131,9,2,4,1,2,2133,1.54,2,0,2025-08-27
18476,352,24,4,6,1,3,787,1.81,3,0,2025-07-02
18477,367,26,3,5,2,2,749,2.46,4,0,2025-09-06
18478,69,5,1,1,2,2,1388,0.59,3,1,2025-08-15
18479,210,14,4,7,3,2,2740,1.28,2,0,2025-10-27
18480,2,1,4,7,4,1,1566,0.47,4,1,2025-07-24
18481,12,1,4,6,1,4,1006,2.73,1,0,2025-10-12
18482,171,11,2,8,1,1,2857,2.0,1,0,2025-08-25
18483,213,15,4,4,1,1,2757,0.44,3,0,2025-07-30
18484,442,30,2,5,5,2,116,4.12,4,1,2025-08-23
18485,422,29,1,5,2,4,2314,4.16,4,0,2025-08-16
18486,439,30,2,5,5,4,2212,3.98,1,0,2025-10-25
18487,144,10,1,7,5,1,130,1.15,3,0,2025-08-29
18488,76,5,1,7,1,1,2348,0.84,2,0,2025-07-31
18489,118,8,4,4,5,2,2253,1.89,3,1,2025-09-30
18490,406,28,2,6,2,1,1228,4.52,4,0,2025-09-10
18491,184,12,3,7,2,3,857,3.11,4,0,2025-10-01
18492,227,16,5,5,1,1,340,2.42,4,0,2025-10-14
18493,200,13,5,7,3,2,2135,3.99,4,0,2025-08-29
18494,205,14,4,8,1,1,1818,1.81,1,0,2025-09-09
18495,230,16,5,1,4,2,1113,4.24,3,0,2025-07-07
18496,260,18,5,4,2,2,941,4.92,1,0,2025-09-30
18497,281,19,5,5,1,4,1490,4.79,3,1,2025-07-02
